Site,Skew,Lat,Lon,Is1D,Slope_1_100s
SAMTEX.kim012.2003-2006,0.1879989582672282,-29.132394444444444,25.0125,True,0.4587192575611117
SAMTEX.kim015.2003-2006,0.182583707946706,-29.493783333333333,25.445830555555556,True,0.3224814678005592
SAMTEX.kim016.2003-2006,0.1482786011923426,-29.64433888888889,25.616388888888892,True,0.3379859844447281
SAMTEX.kim020.2003-2006,0.0925468697248831,-30.079366666666665,26.169530555555557,True,0.4076579823817328
SAMTEX.kim215.2003-2006,0.1286902223834928,-29.57016388888889,25.515238888888888,True,0.3596106421581739
SAMTEX.kim314.2003-2006,0.0332184784793916,-29.46300555555555,25.394991666666662,True,0.4265538648283274
SAMTEX.kim411.2004,0.1484355516524298,-26.381033333333335,21.563694444444444,True,0.4623258832871907
SAMTEX.kim412.2004,0.0680123809109991,-26.28658888888889,21.41952777777778,True,0.5362725928056702
SAMTEX.kim413.2004,0.0361537298070037,-26.15214444444444,21.22175,True,0.6317690223260197
SAMTEX.kim418.2004,0.1247985672374167,-25.5602,20.56925,True,0.5782817178053684
SAMTEX.kim419.2004,0.0505056616131386,-25.47853333333333,20.442305555555556,True,0.7002216274650479
SAMTEX.kim420.2004,0.0284704488272637,-25.35547777777778,20.26175,True,0.6207417523928416
SAMTEX.kim421.2004,0.1331452080881487,-25.217699999999997,20.152027777777775,True,0.6002095732399355
SAMTEX.kim422.2004,0.0778854804449639,-25.10686666666667,19.952027777777776,True,0.6108792001334485
SAMTEX.kim423.2004,0.029474064456947,-24.994644444444447,19.834249999999997,True,0.589918513465921
SAMTEX.kim424.2004,0.060309990983979,-24.83992222222222,19.68925,True,0.5277275032150421
SAMTEX.kim425.2004,0.0452851515407257,-24.739894444444445,19.549719444444445,True,0.4848095315608436
SAMTEX.kim426.2004,0.0430237552191158,-24.621033333333333,19.41647222222222,True,0.4563328104931176
SAMTEX.kim427.2004,0.0481242967209755,-24.510755555555555,19.25175,True,0.4147539897104925
SAMTEX.kim428.2004,0.0353993175916459,-24.401588888888888,19.12491388888889,True,0.3243229946502748
SAMTEX.kim429.2004,0.0325951390627606,-24.26992222222222,18.97036111111111,True,0.2601238402520516
SAMTEX.kim430.2004,0.0333349511484501,-24.147144444444443,18.825083333333332,True,0.1705639229967763
SAMTEX.kim431.2004,0.0442059242329126,-24.056033333333335,18.66813888888889,True,0.0609461433496015
SAMTEX.kim432.2004,0.0352695522472173,-23.91631111111111,18.546750000000003,True,-0.0529502728587766
SAMTEX.kim434.2004,0.1807450459825963,-23.69047777777778,18.269805555555553,True,-0.3571815053059856
SAMTEX.kim435.2004,0.1022002030285583,-23.59381111111111,18.124805555555557,True,-0.4497090476504505
SAMTEX.kim436.2004,0.1210331918192602,-23.45381111111111,17.959527777777776,True,-0.4480495923954029
SAMTEX.kim439.2004,0.1874996787067751,-23.094644444444445,17.517305555555556,True,-0.6098256551825033
SAMTEX.kim446.2004,0.1837841549197872,-22.31992222222222,16.511469444444444,True,-0.7674228018646574
SAMTEX.kof005.2004,0.1077381130397271,-28.54888888888889,25.55027777777778,True,0.0935406257305867
SAMTEX.kof006.2004,0.0911816583460144,-28.37638888888889,25.650555555555552,True,0.2642785050023121
SAMTEX.kof008.2004,0.0901796756842982,-28.104166666666668,25.966666666666665,True,0.2248391479362396
SAMTEX.kof009.2004,0.0649152813697242,-27.99888888888889,26.089719444444444,True,0.1768344130643969
SAMTEX.mak001.2006,0.1897818653945016,-20.177533333333333,26.030830555555553,True,0.7876272728025442
SAMTEX.mak002.2006,0.105516470199454,-20.15608888888889,25.842552777777776,True,0.7334224167187452
SAMTEX.mak003.2006,0.1241325945684416,-20.130116666666662,25.643719444444443,True,0.7345965973894087
SAMTEX.mak004.2006,0.1637820090078148,-20.15731111111111,25.458413888888888,True,0.4765444167013354
SAMTEX.mak006.2006,0.0652892729377278,-20.210277777777776,25.091388888888886,True,0.517185679605898
SAMTEX.mak008.2006,0.1501208264224177,-20.24472777777778,24.70838611111111,True,0.8241337109305011
SAMTEX.mak009.2006,0.0785404569044738,-20.19856111111111,24.51113611111111,True,0.7702514571200617
SAMTEX.mak010.2006,0.0934637954028879,-20.18783888888889,24.34230277777778,True,0.7858106542436668
SAMTEX.mof101.2005,0.0631053762203789,-20.05295,23.479999999999997,True,0.5288483872248528
SAMTEX.mof102.2005,0.1274818142121939,-20.14545,23.648888888888887,True,0.5484782826232979
SAMTEX.mof104.2005,0.169951229037946,-20.179616666666668,24.03,True,0.7991893771497439
SAMTEX.mof105.2005,0.1244577497351206,-20.252116666666662,24.206108333333333,True,0.8193007262404947
SAMTEX.mof106.2005,0.1186736674488316,-20.361283333333336,24.317777777777778,True,0.8284365085882639
SAMTEX.mof107.2005,0.03494826322031,-20.456005555555556,24.490555555555556,True,0.7898143422725715
SAMTEX.mof108.2005,0.0487066776980996,-20.618783333333333,24.415555555555553,True,0.6787968958492129
SAMTEX.mof109.2005,0.0624620025814887,-20.79322777777778,24.369441666666667,True,0.529820013053299
SAMTEX.mof110.2005,0.083762321619441,-20.96795,24.363330555555557,True,0.5132802505962274
SAMTEX.mof111.2005,0.0573939636095897,-21.09100555555555,24.447777777777777,True,0.4133951359728156
SAMTEX.mof112.2005,0.0288251541512916,-21.147116666666665,24.623608333333333,True,0.591573400331512
SAMTEX.mof113.2005,0.0747912678106516,-21.17183888888889,24.788608333333336,True,0.5581975123349855
SAMTEX.mof114.2005,0.0554134508619503,-21.252394444444445,24.956108333333333,True,0.6180852822994585
SAMTEX.mof115.2005,0.1117755512286376,-21.28795,25.1375,True,0.4854216330126591
SAMTEX.mof117.2005,0.1084740250576816,-21.315727777777777,25.456666666666667,True,0.1511041780124188
SAMTEX.mof118.2005,0.1160974778666473,-21.31545,25.642219444444443,True,0.2121799917956696
SAMTEX.mof119.2005,0.0693529405609387,-21.31739444444445,25.83360833333333,True,0.1069459686163454
SAMTEX.mof120.2005,0.1456766386882421,-21.323505555555556,26.025,True,0.057243121463642
SAMTEX.mof125.2005,0.113519561556657,-21.08545,26.913888888888888,True,-0.3470382445972951
SAMTEX.mof126.2005,0.1886792442596735,-21.07795,27.093888888888888,True,-0.2335721524440492
