period_s,Zdet_real,Zdet_imag,rho_det,phase_det_deg
0.003125,651.9611453703512,-830.9901048193303,441537885.2378981,-51.88370708186182
0.0037735849056603774,598.8232006873423,-706.8658426769384,410182822.9315676,-49.73031179787845
0.004366812227074236,565.1237891619718,-644.1719339088182,406126705.59297705,-48.73993780526732
0.005154639175257732,528.8866322683481,-591.2223621209323,410811016.0225997,-48.1853095797753
0.006289308176100629,510.166574379763,-558.3986888386315,455689657.1286069,-47.584420646849175
0.007575757575757576,453.1688304417625,-506.2766911869618,442971299.389907,-48.16824064052913
0.008695652173913044,422.24329015367505,-476.945990599158,446878043.0370668,-48.48133138131432
0.010309280476140305,382.9826293083171,-437.44560602357467,441366595.0666049,-48.797927554729306
0.012658229450408792,347.684685057034,-392.03875872544853,440200564.8622644,-48.431366502822904
0.015151519742884772,315.1039747912498,-350.70056533396064,426549650.0354702,-48.060349301693456
0.017543859649122806,293.8500748990303,-326.69487915356217,429009468.7478126,-48.029779328609834
0.020408159100375693,262.7825995407089,-296.9635351601874,406427192.2917855,-48.49443145521616
0.025,238.1701557737189,-283.20683367998924,433563267.13943833,-49.936969303170734
0.030303030303030304,218.07538004052017,-253.07117842207626,428319540.450811,-49.24801185205869
0.03636363636363636,200.37684119949645,-237.63665458998196,444993695.091964,-49.86218578245814
0.044444444444444446,182.30208369917813,-220.63015272604423,461077323.2204319,-50.433789141122695
0.05319148936170213,172.97047872673608,-212.8394418387967,506736709.53203124,-50.89990981188278
0.0617283950617284,161.3982790091194,-196.15883947021237,504477037.9434966,-50.55266352309323
0.07299270072992702,151.87633287217702,-188.0099699004467,540017588.6665359,-51.06837583254784
0.08928571428571429,143.44311384721087,-175.46284430511903,580822968.764841,-50.73356329408754
0.1063830013580854,129.57660648434899,-161.9508118096008,579607986.5996991,-51.33674961784471
0.1234568053650377,120.42874262912979,-155.5472017503149,605081646.5343938,-52.252019467485226
0.1449274942239147,114.63039308985827,-147.20497171707694,638936902.1704648,-52.0916521112732
0.17857139668367916,106.37605625138472,-136.6651882401944,678337039.3163625,-52.103887144413385
0.2127660027161708,97.59464263318748,-117.67705463869997,629824561.4741029,-50.32962239293477
0.243902379536005,92.10825069550312,-122.24777992559068,723718798.6641872,-53.003605040730456
0.2941175605536587,78.4603603228297,-104.81578974328376,638560849.4858927,-53.1831343699207
0.35587188612099646,82.05180644016473,-102.72618553092613,779071928.2812829,-51.3841389654145
0.4273504273504274,79.81677664078269,-86.7318811619441,751959983.8267471,-47.37755662147961
0.4926108374384237,75.17160935091435,-84.10464468759307,793871570.2726363,-48.21008037328221
0.5813953488372093,71.23236907491147,-73.4745297124235,771142342.2568451,-45.887698260191364
0.7092198581560284,66.60875477642222,-66.43304073426499,794946884.6460735,-44.924327034791865
0.8547008547008548,63.282362031397945,-56.50841660210553,779161903.8604411,-41.76347724218789
0.9803921568627451,58.86661990109398,-51.484069341013374,759398339.5525827,-41.17256927502012
1.1627909680909227,52.98323001700159,-47.14065927810619,740685184.0875425,-41.66038283580491
1.42857102040828,49.81206974897766,-40.93620317978959,752131361.1684376,-39.41380785458628
1.6949149669635648,45.36158924474232,-32.415363753783815,667266338.0319703,-35.549576390942164
1.9607839292580533,41.99450490495915,-29.75767142865582,657856823.1624181,-35.32171805710225
2.3255808545160805,38.214026785309684,-25.455818475579715,620978108.888805,-33.66909537390686
2.857142857142857,33.6034708475966,-21.382578920075915,574059748.7167808,-32.469434986978676
3.4129692832764507,30.95995920961448,-18.308246535873206,559216409.1870087,-30.598049848963218
3.937007874015748,27.772749023715242,-16.041292348457365,512912886.92157024,-30.010347382719747
4.651162790697675,25.091836019554425,-14.790670307166359,499751518.32330465,-30.51771091595752
