period_s,Zdet_real,Zdet_imag,rho_det,phase_det_deg
20.0,1.0746689451351215,-1.6113461890785092,9502280.259281756,-56.29914788403721
26.66700089307786,0.9542772542100623,-1.4825393078264384,10498924.1447063,-57.2315260864616
40.0,1.2413749571221862,-1.0600758581930396,13499895.745566528,-40.495769307530274
53.332992002184525,1.0664759448945524,-1.104007990088717,15915460.62606501,-45.990660863233856
80.0,0.8638163717321157,-0.779758653955143,13720937.815308006,-42.07226023914604
106.67000045974771,0.616494931925769,-0.5659182018592956,9461389.698944958,-42.55071412057563
160.0,0.08819080093615732,-0.5643669449564381,6611970.503968936,-81.11850186899159
213.3300110739609,0.5217288802455101,-0.4392242164937104,12566844.61627718,-40.09278362470032
320.0,0.3230373957105056,0.05673848935974421,4359745.774222857,9.961855921552312
426.6699434918327,0.28628742662563283,-0.12609867402820737,5288269.659162833,-23.77165806687767
640.0,0.002971629229316857,-0.12983975878673115,1367203.2115257909,-88.68890626597039
853.3296924599789,0.025033493731762994,0.1413832397932733,2228072.643160471,79.95920295798913
1280.0,0.32656571793884376,0.2559140566189213,27905827.307779875,38.08411469175438
1706.6998722193805,0.25189150390402787,-0.1706340034716207,20008549.369066283,-34.114133583242
2560.0,0.003524765696221534,-0.18983067962566857,11687799.246382007,-88.93625733095988
3413.300128749681,0.34432918159388454,1.1510597819754735,624024866.5749887,73.34591937786854
5120.0,0.6857342252868842,0.1334996529805349,316481068.2928576,11.016618508294973
6826.698124091622,0.23930195944001525,-0.9085509727560314,763218694.4600444,-75.2440760927688
10240.0,0.598918134351621,-0.7211594168012204,1139691586.9080977,-50.290592434821434
13652.999195292226,0.6788640407784068,-0.1692358337436443,846425039.9892962,-13.998094396863362
