period_s,Zdet_real,Zdet_imag,rho_det,phase_det_deg
0.003125,229.05144302468275,-1675.425199263455,1131755310.6389651,-82.21521556535478
0.003773580633682302,292.9870499880903,-1630.5213324562196,1311649616.8216417,-79.81327669477194
0.004366810320170166,307.1389318948004,-1641.692892478103,1542763606.1371856,-79.40322165842392
0.005154639175257732,332.10801635624057,-1641.3961230664443,1830882254.0536933,-78.56161515276425
0.006289308176100629,381.382199077564,-1617.6240148270638,2200198930.0591803,-76.73381539974663
0.007575757575757576,409.23481545914336,-1614.9584891006343,2663100714.0043807,-75.78041272647401
0.008695652173913044,428.333943910668,-1618.399078518045,3086645834.5857635,-75.17569741705826
0.010309299606803313,458.47748420079233,-1561.4916963998487,3458059854.6042013,-73.6369664980377
0.012658200608935398,508.9366788147778,-1530.6606901385512,4171375643.483729,-71.60830341730812
0.015151499081743399,584.3571850917357,-1401.8387237576217,4426320837.737908,-67.3711604571717
0.017543899661525544,611.0228390003991,-1357.8749281870837,4926472113.930363,-65.77298730984478
0.02040820074975648,650.614929151827,-1235.9986799723094,5042786601.558791,-62.23821757902879
0.025,692.6411333608089,-1154.520897017423,5739434199.970278,-59.038849150358566
0.03030300275484598,697.4832877372005,-1071.7263823393723,6275307892.644875,-56.94378050389906
0.036363596694258156,704.7946513387288,-973.1735618669161,6649436208.11896,-54.08708058636675
0.044444404938306724,692.5919457764847,-852.1845844673296,6787962586.046422,-50.89836741859707
0.05319148936170213,688.7039759570048,-756.1908885080584,7047601251.328397,-47.67417873163397
0.0617283950617284,661.196474572152,-670.7921202797127,6935676178.932526,-45.41275164985439
0.07299270072992702,638.7431435080955,-596.7489038077267,7063843512.497859,-43.0532721766759
0.08928571428571429,596.9138039292833,-487.1359664669627,6712613670.244676,-39.21757390581278
0.1063830013580854,543.9552683206832,-415.90175432239823,6317237062.028124,-37.401100042627036
0.123457003505932,499.56676752590346,-379.862066611469,6158433284.606211,-37.24874054790227
0.14492799832115408,456.70106683921017,-334.8344768962815,5886375563.064847,-36.24734006566146
0.17857101403157458,404.33885434036034,-276.75559394625816,5429797947.27679,-34.390255336336594
0.2127660027161708,355.43359862099214,-226.39961017409232,4785535971.76378,-32.495807136481034
0.2439020226063029,328.4168721191264,-213.45711907234588,4739277409.806469,-33.02216917837982
0.29411799307999187,269.7756176831252,-197.43149787768894,4163042019.96857,-36.198007493041615
0.35587201276584085,257.0053982595992,-152.60940717168913,4026770558.1188636,-30.701774936028848
0.427350062093964,232.49469923631213,-143.87508105554772,4046014673.173454,-31.750533826677977
