period_s,Zdet_real,Zdet_imag,rho_det,phase_det_deg
0.003125,188.1292494564735,-560.9933760522129,138567081.2848419,-71.46111123810124
0.0037735849056603774,197.1381454393928,-524.4604047257311,150032855.0941372,-69.39938361189856
0.004366812227074236,201.01677724842307,-519.5206363028846,171620738.9697908,-68.8471796552518
0.005154639175257732,205.95002933431425,-508.3913148610448,196425440.215104,-67.94706198287473
0.006289308176100629,209.3655055841199,-491.508389390855,227346902.7447071,-66.92767950447842
0.007575757575757576,204.91145409549338,-466.4439883669973,249041614.93133357,-66.28384718567355
0.008695652173913044,202.0348079890675,-483.98416728089944,302926922.683298,-67.34234513792933
0.010309280476140305,202.42514366584717,-425.2736527124169,289644966.8856342,-64.54611363415077
0.012658229450408792,203.76830537334973,-422.13038679875825,352244399.1954539,-64.23273941168442
0.015151519742884772,203.40995410426157,-379.5130486769252,355786687.6714523,-61.80975183058316
0.017543859649122806,201.27586448224847,-359.35405287553385,376948818.9397918,-60.746610708456615
0.020408159100375693,203.22832917723053,-351.6097364827003,426301454.03073937,-59.972344054986195
0.025,192.1919565772166,-336.06130874752756,474547108.6002233,-60.23495426620854
0.030303030303030304,178.17760419797432,-296.8112322440052,459952756.6075057,-59.023347894630625
0.03636363636363636,167.2860574990104,-273.0835796588173,472337558.02593195,-58.50911849263737
0.044444444444444446,151.82832919483448,-258.3639899438554,505501477.03934056,-59.55925512772779
0.05319148936170213,143.62828196940922,-249.41821006268944,558064999.728826,-60.06437220739653
0.0617283950617284,131.49701099102836,-231.86693132722317,555497593.3873743,-60.44144169312714
0.07299270072992702,122.65826047238029,-230.65533500652393,630917880.8096023,-61.99677701943109
0.08928571428571429,112.76209916269478,-217.1064148288623,676799343.7853283,-62.55325320862205
0.1063830013580854,101.80226812059274,-208.05869834818742,722885351.087687,-63.92768624113088
0.1234568053650377,96.36394891498765,-203.69201889628704,793939902.8581926,-64.68179985054603
0.1449274942239147,94.62188148732875,-201.03978091343413,906205647.0051662,-64.79539388041326
0.17857139668367916,87.80344818532942,-184.38758102182567,943287059.2739141,-64.53669592815731
0.2127660027161708,86.71468761944142,-181.62526870459655,1091552079.4456358,-64.47844764785339
0.243902379536005,86.02756054485889,-174.83474413951865,1172852000.4632146,-63.80047461474573
0.2941175605536587,85.33955969098231,-166.82801904992172,1308027353.2397256,-62.90834285503975
0.35587188612099646,85.39253870201205,-156.18548464608153,1428132507.626515,-61.33289649146968
0.4273504273504274,85.59124777150488,-146.50188558488597,1558173894.0671978,-59.70511448430803
0.4926108374384237,85.09004841897179,-138.51506563206777,1648761423.0135179,-58.43752073865673
0.5813953488372093,84.18098980544472,-128.49058056787132,1737501335.5228114,-56.769067050580645
0.7092198581560284,82.54817694274614,-117.155838840062,1844952051.682702,-54.8314189968046
0.8547008547008548,81.05871300838463,-106.34688869122597,1935513423.6434186,-52.68497057587745
0.9803921568627451,79.30341382004556,-98.03905940440552,1974358567.3260078,-51.030739133424355
1.1627909680909227,76.20492659216622,-88.74833657558317,2015151877.3222377,-49.34852867314229
1.42857102040828,72.70304033146637,-78.3318012790914,2066517894.8833652,-47.134309264125974
1.6949149669635648,68.6294611814313,-69.63685125492383,2052031394.4301953,-45.41744208860785
1.9607839292580533,65.10973904311818,-62.95091967441262,2036877336.4367223,-44.034211406303974
2.3255808545160805,60.273144288421406,-55.94242706650173,1991787584.6194847,-42.865887882495436
2.857142857142857,55.117377350929516,-48.56603832654933,1952815774.2374623,-41.38451603951786
3.4129692832764507,51.03421757309154,-42.34299452535478,1900818493.8761623,-39.68243047880453
3.937007874015748,47.59364690485233,-37.892971724152865,1845437976.4758034,-38.52600037527276
