period_s,rho_det,phase_det_deg
0.003125,7804014.194419987,-49.246817741603394
0.0037735849056603774,8424385.195183694,-49.31929835620453
0.004366812227074236,8851379.806165697,-50.159168967160774
0.005154639175257732,8985026.355958644,-49.311075252662775
0.006289308176100629,9549197.043438977,-48.413465744967745
0.007575757575757576,10196804.565459011,-49.208471256385785
0.008695652173913044,10837280.295641104,-49.431957945866166
0.010309280476140305,11068766.86521359,-48.412996349372705
0.012658229450408792,11412693.134783689,-46.62890553246313
0.015151519742884772,11192962.981311763,-44.3720972254893
0.017543859649122806,10995171.718089906,-42.36318305103925
0.020408159100375693,10011430.98406197,-40.79284859213499
0.025,10047284.364088394,-39.86436340198377
0.030303030303030304,10153004.185102552,-39.099480859800536
0.03636363636363636,10332817.63561589,-39.02656282735261
0.044444444444444446,9787172.015051164,-37.45591160656434
0.05319148936170213,9491127.761407971,-35.41968518627526
0.0617283950617284,9195877.407705775,-34.298882942881924
0.07299270072992702,8665829.510907883,-32.83718606752635
0.08928571428571429,8254038.569192292,-31.65983528323731
0.1063830013580854,7901879.208710778,-29.735042620037255
0.1234568053650377,7065572.340536161,-30.479557144621925
0.1449274942239147,6506878.064378255,-31.47153325264905
0.17857139668367916,5859545.159337341,-31.73839744998033
0.2127660027161708,5405920.872878449,-31.602302178435345
0.243902379536005,5317213.603633548,-33.782584626877636
0.2941175605536587,4766497.956406635,-32.82323198862178
0.35587188612099646,4413222.119558336,-35.80576720420218
0.4273504273504274,4294758.543597041,-36.966721957453736
0.4926108374384237,4077154.2229426685,-38.71676837606418
0.5813953488372093,3998272.5018191556,-41.4816720116943
0.7092198581560284,3902975.4172261804,-43.26447653099562
0.8547008547008548,4114351.6356417956,-44.80416988479145
0.9803921568627451,4017441.560821053,-46.649862536717315
1.1627909680909227,4119154.8599030557,-48.67717907359643
1.42857102040828,4293178.902928306,-50.73857262748895
1.6949149669635648,4425107.541313754,-50.94471335019533
1.9607839292580533,4520848.912655044,-53.34539650256387
2.3255808545160805,4600060.577441705,-53.66977871095569
2.857142857142857,4710543.863371089,-55.840786257051285
3.4129692832764507,5020816.375366261,-56.585598245884114
3.937007874015748,5280894.32147298,-57.709196393878756
4.651162790697675,5428388.891446668,-58.79675075968754
5.6818181818181825,5766395.190726924,-61.40240106104479
6.849315068493151,6667915.525703045,-63.09218686005125
7.874015748031496,7371868.892877338,-67.72292892815447
9.345794392523365,8221509.5716282325,-65.69613456549597
11.363640237604628,8745657.836463159,-65.71171934077917
13.698630136986303,8950072.027190655,-63.952391898741745
15.873020912070132,8764657.278729096,-60.67558640312664
18.51851851851852,9104916.37690667,-57.22250130977276
22.727267561984647,9204785.639949976,-59.999225164116694
27.027027027027028,9533297.915073058,-57.84316086062819
31.25,9496550.937214727,-59.91084576634187
37.174721189591075,10304161.823458094,-59.96840284721272
45.45454545454546,11310799.629487395,-61.737131654798496
54.6448087431694,12442469.821101818,-61.921142244553664
62.893081761006286,13357837.03194381,-61.51803553072207
74.6268656716418,14119124.672614753,-61.18397668162216
90.90909090909092,15627624.61947137,-58.889184142469404
108.69569943291279,21578461.57727158,-55.502904856102745
126.58229450408791,29046528.227750354,-55.53153629569482
149.25370906661058,19157275.686931644,-55.35019561999738
181.81821487603906,22525084.00738259,-44.38003747073568
217.3913043478261,27618509.20436868,-48.92823942881553
250.0,18918284.2440476,-62.698309458030536
294.1175605536586,24463566.54225327,-51.80130692168795
363.6363636363637,29359288.434414074,-42.76620166203158
436.6812227074236,5541935.362178781,-14.965314536088576
505.0505050505051,32743385.778090917,-44.937376193361196
595.2380952380952,24328727.487100024,-26.536060162876176
729.9270072992701,34215289.87363029,-18.821250006390347
877.1929824561404,21219957.143846344,-5.833144253453496
1010.1010101010102,58166997.228988804,-38.025440953879695
1190.4760487528513,101932343.46842131,41.63812328260326
1449.274942239147,84829757.78993623,71.67351043176629
1754.3859649122808,80309625.96823747,82.855391767676
2000.0,122552161.94627967,36.977663127267945
2380.9518140590917,159005349.84010628,-68.0773446935312
2941.1756055365868,136568203.0070512,-73.93672948289992
3496.5034965034965,6657360660.203177,-76.14629284377536
4032.258064516129,441596225.79130924,0.7684218684138835
4761.9047619047615,692599180.6244214,-89.38889573443225
5813.953488372093,535614984.06849,57.156413095092496
