period_s,Zdet_real,Zdet_imag,rho_det,phase_det_deg
0.003125,68.62467943178265,-48.33065002402377,2788389.987166838,-35.15608133882531
0.0037735849056603774,62.72598543787341,-44.0466755669809,2807676.372542407,-35.0768294930041
0.004366812227074236,57.125607355993935,-42.124907845895926,2786245.651108946,-36.40537838950974
0.005154639175257732,52.63279658614763,-38.76101090779771,2789353.4119244567,-36.3694976672768
0.006289308176100629,47.80055088197867,-35.706382541255444,2835589.95415565,-36.75924735053495
0.007575757575757576,43.057299435856464,-32.48402275584762,2791266.9389291517,-37.03225560568514
0.008695652173913044,39.64956051391022,-31.84534627241708,2848241.6966181225,-38.77039336555639
0.010309280476140305,36.041624669300724,-28.856323881696834,2783311.9467049064,-38.68211943842312
0.012658229450408792,31.906053993096503,-25.77694685950839,2697271.6846881667,-38.9347943936128
0.015151519742884772,28.826816067471917,-22.264708602338754,2545892.34557642,-37.68109835347068
0.017543859649122806,25.824376349188654,-20.087214260199804,2378369.4491198505,-37.87717913201403
0.020408159100375693,22.470654219994646,-17.478612621573355,2094743.18962262,-37.87726676347688
0.025,19.980539224716313,-16.169195090241416,2091854.4158663086,-38.98141790621104
0.030303030303030304,17.255295627305408,-15.121856285296298,2020343.498760412,-41.23003855293576
0.03636363636363636,14.831851067337722,-13.927260773748264,1906461.227831547,-43.198410162585056
0.044444444444444446,12.328437264376937,-12.933648219051262,1797154.2202880678,-46.37238873664646
0.05319148936170213,10.972540004868604,-12.665670206963464,1891794.7396254612,-49.096918670343804
0.0617283950617284,9.487926464667936,-12.13769996520989,1855557.6070515735,-51.985593050786754
0.07299270072992702,8.583198484307905,-11.921114958810083,1994846.5754283725,-54.24612631229958
0.08928571428571429,7.367099024997311,-11.570395131315669,2127611.324429194,-57.514287589004404
0.1063830013580854,6.593638734660444,-11.125251873484913,2253417.301191342,-59.345913627385116
0.1234568053650377,5.681348121982866,-10.831106951943012,2338996.5966321398,-62.32119537483946
0.1449274942239147,5.122067913211224,-10.72363815139899,2592353.033451694,-64.4688650961875
0.17857139668367916,4.4546391873766185,-10.319014665900296,2857027.854719126,-66.65051433057336
0.2127660027161708,3.8867813955370334,-10.087178966154038,3148994.3185068276,-68.92737975758287
0.243902379536005,3.5085061877968013,-9.925185732751157,3423262.855367352,-70.53173959306757
0.2941175605536587,3.1516140190563724,-9.823878624331794,3964982.1682018964,-72.21315754386754
0.35587188612099646,2.751368008504879,-9.607317758010504,4501336.930322338,-74.019212168062
0.4273504273504274,2.4971385499749994,-9.524183449282788,5247147.595400308,-75.30835407567398
0.4926108374384237,2.33063625177887,-9.452075988231867,5912914.975543988,-76.1486531121481
0.5813953488372093,2.155176692681443,-9.368103591187007,6804288.257968652,-77.04425639996344
0.7092198581560284,2.078022559118457,-9.250599820705778,8074415.799955597,-77.33944036922772
0.8547008547008548,2.097388275064746,-9.174760050584291,9588194.594302375,-77.12321642870145
0.9803921568627451,2.1357118712115692,-9.08938058134035,10824741.103711553,-76.77719651771687
1.1627909680909227,2.222401117130429,-8.966945926006277,12568716.963922553,-76.08009445550833
1.42857102040828,2.4167341898315313,-8.827314417161295,15155126.904880576,-74.6888032754235
