period_s,rho_det,phase_det_deg
0.0017200001444800121,691.3706600212395,-85.90884491355054
0.002219999755800027,452.76651477560944,-87.84232638164373
0.0029399996060400528,948.7941258209293,-88.38020044707736
0.004,1284.3303962634166,-85.97533295970582
0.005259999126840145,1610.158837892466,-83.16938059172325
0.006670001667500416,1905.3515500631145,-80.99833260299006
0.009090000090900002,2402.5890967477944,-79.48878990093303
0.0125,2992.140253958796,-75.73414536135832
0.016670000666800026,3491.722827432528,-73.32698235213188
0.02222999778144622,3953.810499354076,-70.8875978940172
0.03077999903350803,4985.932466458486,-69.25701813880045
0.08,8602.34218416455,-59.50565925131536
0.1066700004597477,9419.490265245358,-54.45943999267194
0.14546000417179292,10388.26293230997,-51.314288100929836
0.1882599938288374,10101.953095299454,-47.1598535136496
0.24618002455891924,9928.738408207024,-43.337548519707816
0.3200400434102315,9385.655100458745,-39.964202286275665
0.4267200123578116,8524.040732977095,-36.79919534949229
0.5818899552992136,7911.406117535793,-34.483752925463534
0.6321300316760359,7792.371177544157,-34.73962433346847
0.853379939256416,7084.565126839865,-32.84026448702478
1.1377999795423563,6450.807982540234,-30.79743658183217
1.5516000099302403,5646.175929836833,-29.68249460818947
2.0080998716422562,5133.802423005592,-28.232843353872607
2.6260000793052023,4601.427376211609,-27.166263027780662
3.413800013450372,3797.918267253075,-27.06462454354334
4.551700720215605,3379.6941940878455,-26.470949496281243
6.206800667355208,2903.365963964589,-28.580767044641394
8.277302890516943,2436.56851064721,-27.84739156536882
10.926000384595213,2192.0188591873825,-29.053172889469835
15.174999613037508,1833.3353763039083,-31.95429983758038
20.0,1814.2375176270518,-34.567068223155346
21.012001004373648,1768.245980961945,-34.84945325689457
26.670002194941183,1565.1945641987656,-38.0171725548237
40.0,1642.7814656500104,-41.71429137630814
53.33000554098757,1656.0199547747347,-43.36497209895788
80.0,1812.0180148875068,-44.845683601246506
106.70000259281007,1885.0675077526917,-44.594035637804204
160.0,1986.3737836291116,-43.189885100732866
213.2999789046321,1968.2789815006413,-40.98507637770855
320.0,1916.0554879700626,-37.885507316160826
426.6999834013707,1795.7901781062187,-35.09934653504056
640.0,1632.8377462304547,-32.14793847707227
853.2998384703405,1460.9784761096403,-30.06485927700215
1280.0,1277.2973320258284,-28.00154541671155
1706.9999458881018,1103.795057582002,-26.297134304207763
2560.0,922.3665461288551,-26.116475856981694
3412.999569279454,772.4528504406396,-24.73109460964454
5120.0,693.4897314783982,-23.5486697020025
6827.001062281366,566.6230900933205,-24.74909754803749
10240.0,488.32764329274124,-20.119031581050045
13650.000607425027,479.3499497047877,-19.662180090769123
