period_s,Zdet_real,Zdet_imag,rho_det,phase_det_deg
0.002777777777777778,141.63501792774238,-1022.7209345542732,375035642.8790206,-82.1153488250493
0.0033333333333333335,116.46830684947862,-1048.3943274062806,469748451.499585,-83.66088534178525
0.0038461538461538464,129.81768311930733,-1025.4417282186123,520432055.3503744,-82.78491676640371
0.004545454545454545,120.67281103403401,-1038.0602895277077,628727357.5896705,-83.36922119684034
0.005555555555555556,122.97359823166295,-1048.9190275920973,784784376.4243408,-83.31325853815541
0.006666666666666667,125.90278308414882,-1051.0238286464742,946088746.8527037,-83.16905386965647
0.007692307692307693,124.28090714829362,-1053.812857543298,1096964786.6932964,-83.27391861495956
0.00909090909090909,128.62746315705795,-1052.564103378261,1294650094.7193177,-83.03277626968581
0.011111109876543346,147.308499129913,-1044.6542796668496,1566259774.6296606,-81.97354442694711
0.013333329777778725,165.7445729552371,-1030.6098305461808,1840039295.4536164,-80.86381617426385
0.015384620118344653,177.2144497628434,-1023.6641321089093,2102986535.5366874,-80.17842719795541
0.01818182148760391,193.55089387913367,-1016.0183724067241,2463383887.394399,-79.21441869497235
0.022222222222222223,225.82459614590596,-976.278983531147,2826065657.702669,-76.97588568771683
0.02702702702702703,246.07983266854492,-961.859277672242,3374161616.5704074,-75.64939278342092
0.030303030303030304,267.1716392852794,-938.0900405140305,3651376006.385201,-74.102843795932
0.03636363636363636,289.10383295399305,-899.6831146526623,4112768385.2217455,-72.18573033826713
0.044444444444444446,312.5661086884874,-852.3835946288348,4639696065.23585,-69.86218818439073
0.05319148936170213,336.73679666734057,-831.7583626452689,5424547839.170976,-67.95947035684416
0.0617283950617284,353.9041756043176,-782.8111110783406,5770002186.754568,-65.67256150590465
0.07299270072992702,368.65173670415084,-743.8753249312233,6371906214.164437,-63.637780808927225
0.08928571428571429,395.0747061652133,-683.7527968103707,7051795056.179176,-59.98053099034036
0.1063830013580854,403.7657692670823,-626.6660309610065,7487759819.1303835,-57.20600357745958
0.1234568053650377,387.05168392591816,-578.6224926158063,7577402518.958329,-56.220676405620445
0.1449274942239147,381.94409760798305,-532.227211257764,7877115821.170556,-54.33550973539613
0.17857139668367916,368.0230017588373,-467.5757309998298,8007719160.757024,-51.79415953007418
0.20408159100375695,358.1540651729439,-428.45577360332686,8060426368.795539,-50.10712873727887
0.243902379536005,347.65414633813145,-391.298819432067,8463349348.609471,-48.38012562828237
0.2941175605536587,328.59145843932555,-339.62043060937503,8318555514.824261,-45.94559255099169
0.35587188612099646,308.8808873113682,-299.4662034647373,8342204365.792962,-44.113370310974766
0.4098360655737705,306.6249448605215,-301.69916147086286,9604814316.011038,-44.536068966944846
0.4854368932038835,296.2990083628265,-241.631136822013,8987257149.624252,-39.19716200654916
0.591715976331361,262.610965817102,-209.04900203831187,8443382355.334926,-38.521214957538454
0.7092198581560284,243.5539062445134,-195.4515390263542,8759594425.883455,-38.74697557034775
0.819672131147541,242.97000317094466,-176.9075044014014,9377471498.196821,-36.05852391257904
0.970873786407767,211.19164709315518,-162.1999693420125,8719369293.51185,-37.52507904126185
1.1904760487528514,191.5448485441749,-141.9103588561173,8568269949.714987,-36.53373892169169
1.42857102040828,194.9316945548657,-164.6964690783274,11782798554.263056,-40.194240661152016
1.6393439935501648,187.37770318324695,-146.8014012178119,11764270948.610332,-38.07698857347876
1.923076923076923,162.38776001795495,-184.08649252610013,14676378646.764488,-48.58359730981223
2.380951814059092,157.041305550524,-198.93791616110045,19371117887.78091,-51.71248835178184
2.857142857142857,199.46089638134495,-446.19559866361254,86439693218.12193,-65.91412979438921
3.278688524590164,318.60130452004177,-708.425327700367,250551190437.60522,-65.78504122293147
3.875968992248062,85.21096110610858,-308.72087804029184,50351075452.40798,-74.56980535038922
4.739336492890995,384.0503405231822,-801.3635911805152,473999626449.72235,-64.39411325171416
5.6818181818181825,92.36478293824459,-430.620490296536,139579472354.13892,-77.89392611208503
