period_s,Zdet_real,Zdet_imag,rho_det,phase_det_deg
0.003125,95.73556555257312,-112.6368491191795,8648854.716553042,-49.63716335143009
0.0037735849056603774,87.83546198242028,-123.03553070376772,10922046.126114706,-54.47683618606448
0.004366812227074236,85.68319277612858,-104.10031280041783,10053851.427439706,-50.54278615802593
0.005154639175257732,82.14440509945722,-100.93204371990197,11055878.179105435,-50.859286181992
0.006289308176100629,75.95656928630326,-95.92630296219794,11925356.763600055,-51.62703949802229
0.007575757575757576,75.84919110147003,-93.1899869604998,13852480.111905025,-50.85716886210631
0.008695652173913044,68.58127012485382,-92.96088998461923,14697207.815752141,-53.58219884113294
0.010309280476140305,62.3297801826259,-82.26192970377593,13908197.982238902,-52.848827896783206
0.012658229450408792,59.65354304890494,-76.47214464221494,15080400.159491388,-52.04331418880711
0.015151519742884772,54.94860593632095,-68.50474636113672,14799516.886410521,-51.266417396587435
0.017543859649122806,50.99625889174949,-60.046517599840996,13789907.964173459,-49.659447780702955
0.020408159100375693,47.15662447660724,-54.94623009161279,13551280.187105484,-49.36274412329596
0.025,40.19698558838164,-57.692267244028365,15654741.407376071,-55.133212661466594
0.030303030303030304,36.619176654744486,-51.41579243357729,15292390.167942433,-54.54090250424713
0.03636363636363636,32.875654481424995,-49.95072349367751,16468761.00971722,-56.648617534891464
0.044444444444444446,28.848088107902925,-46.80963807565453,17018324.82274452,-58.35508556964643
0.05319148936170213,27.468590862070783,-45.90798724840233,19281116.590689916,-59.1062239373064
0.0617283950617284,25.468253578301024,-43.66712174244012,19978484.890992038,-59.74770810985761
0.07299270072992702,24.063055086327765,-42.5362787409131,22079565.011174,-60.502870896735246
0.08928571428571429,23.84327506321448,-40.927917188503436,25370962.01721177,-59.7763118013095
0.1063830013580854,23.280725214493856,-39.74278367950949,28583911.41858819,-59.63886934163025
0.1234568053650377,21.640012388489176,-37.42499377900753,29222413.55779221,-59.9624881398644
0.1449274942239147,20.862757577235172,-36.24623120969054,32104193.827437498,-60.07594976410297
0.17857139668367916,20.70126872484378,-33.61663893955024,35250288.02050733,-58.375062394157766
0.2127660027161708,20.41456662026993,-31.28273718582598,37601058.51557048,-56.872236918294774
0.243902379536005,20.224431057434806,-29.25081200047824,39065411.190723784,-55.339461967809434
0.2941175605536587,19.639013587155098,-26.851714153467896,41225245.90694347,-53.818721358564694
0.35587188612099646,18.872317457470405,-24.040403637147424,42101718.00027241,-51.86720067713458
0.4273504273504274,18.066502430330285,-21.62942450202276,42987380.23461169,-50.128859837723525
0.4926108374384237,17.33536542409103,-19.815545616998612,43246847.349096164,-48.819376285260375
0.5813953488372093,15.953305044123326,-17.892893969707117,42315113.217783004,-48.279802524479635
0.7092198581560284,14.655456013603269,-15.829474287514001,41799896.867305286,-47.20545253580001
0.8547008547008548,13.50985651665675,-14.311451945672106,41928554.67482113,-46.65036566597482
0.9803921568627451,12.423620617992519,-13.254157928361153,40977844.28636547,-46.85256284707857
1.1627909680909227,11.19865689764518,-12.09661662643557,40018644.30467045,-47.207479689283886
1.42857102040828,10.06876685226467,-11.128252020361678,40748846.05540787,-47.86141899547
1.6949149669635648,9.17752908103473,-10.17285069312827,40295327.28301387,-47.94451656180702
1.9607839292580533,8.339558516143262,-9.553446774182769,39936576.45371421,-48.88108453272161
2.3255808545160805,7.695590447101656,-8.961479303689043,41096988.73640318,-49.345958675745905
2.857142857142857,6.946018623794798,-8.239622685430424,42026057.26221445,-49.86904340212351
3.4129692832764507,6.37511972566314,-7.781407367196519,43741207.44694204,-50.67306268139345
3.937007874015748,6.118317012923651,-7.307634182847127,45293022.54715227,-50.06224461983688
4.651162790697675,5.690198670314616,-6.952415599996754,47546993.95834152,-50.70141915573191
5.6818181818181825,5.221691663137235,-6.450469344431574,49562911.067357905,-51.00963299522246
6.849315068493151,4.752834747134449,-6.0937058889687306,51807993.15112305,-52.047264792158394
7.874015748031496,4.255708388719214,-5.803394586814995,51648316.41366105,-53.746896148744234
9.345794392523365,3.9378506447928525,-5.3459234951286465,52182262.84969855,-53.624338095786996
11.363640237604628,3.5079531954620014,-4.961500930370239,53139275.96864039,-54.73836468243871
13.698630136986303,3.2184140602432985,-4.533671800936659,53631469.56384131,-54.62938999482213
15.873020912070132,3.0118787330285866,-4.309984201172909,55580672.294410504,-55.05359831543315
18.51851851851852,2.803774861978916,-4.0234867906584455,56405876.86342952,-55.12921023586696
22.727267561984647,2.5624776009453676,-3.7319388743600146,58989810.71425244,-55.52516811105643
27.027027027027028,2.3755243606998704,-3.4813872876788388,60803572.89484748,-55.692330000603086
31.25,2.2165922292067544,-3.3111589194017843,62839138.85568092,-56.20042378525624
37.174721189591075,2.0956930775791256,-3.1353326123191168,66961626.27602896,-56.24076821913771
45.45454545454546,1.9336925834326189,-2.9502334019078145,71633179.52641104,-56.75767733574543
54.6448087431694,1.7613881216060874,-2.735675976990091,73266920.07275769,-57.22419739922487
62.893081761006286,1.6691005990770407,-2.6172584241975128,76755085.78387308,-57.473176629972876
74.6268656716418,1.5675912533924343,-2.506807688979241,82620498.43796504,-57.980871141880385
90.90909090909092,1.444438673136116,-2.3196190332968762,85973736.27508527,-58.089266294911674
108.69569943291279,1.3833508663772858,-2.2259592140910818,94555751.09456325,-58.14058595368303
126.58229450408791,1.333142675196579,-2.127668936678893,101068606.83779563,-57.92979921279045
149.25370906661058,1.2824760351916988,-2.0176150998697495,108041549.68700054,-57.55834480355729
181.81821487603906,1.2467638308521438,-1.8725365695293628,116538109.62122324,-56.343709257652435
217.3913043478261,1.2229015400688814,-1.7258539954016745,123183987.54150355,-54.67946683801
250.0,1.1846426887535413,-1.6204472252057458,127576906.3895273,-53.830989470225155
294.1175605536586,1.1322184293245259,-1.5063305265204234,132274402.28597794,-53.07000832573849
363.6363636363637,1.0936519659029535,-1.309575153893103,134069189.87720208,-50.13407904980202
436.6812227074236,1.078450684600783,-1.2198736561088643,146625226.2347663,-48.52114610094274
505.0505050505051,1.0124989751312332,-1.1528479362340325,150588131.92476702,-48.70849144980133
595.2380952380952,0.9794388035478112,-1.035685901347927,153183883.16787425,-46.598851301932854
729.9270072992701,0.8967052777813332,-0.9015060707695972,149466638.93789637,-45.152965625118554
877.1929824561404,0.7999717356227131,-0.7732564996532948,137525774.70425114,-44.02714486493289
1010.1010101010102,0.769475652924201,-0.6826690168984276,135367374.3022107,-41.579030791181516
1190.4760487528513,0.7342301656610225,-0.6911498461695786,153305875.21614262,-43.268834068542134
1449.274942239147,0.7090604964656658,-0.49017041224556446,136385949.95789593,-34.655935251648486
1754.3859649122808,0.5932134220650745,-0.4621987746892848,125658236.75361048,-37.92373084116911
2000.0,0.621352847203203,-0.30534815628437495,121412378.2967657,-26.170643182584996
2380.9518140590917,0.4895081966831314,-0.35039428255822225,109280427.48418912,-35.59542126866426
2941.1756055365868,0.47070808808390313,-0.3249635784163104,121871256.09395775,-34.62010374329413
3496.5034965034965,0.29124836594025105,-0.3566274792657828,93885399.83173524,-50.762383147128425
4032.258064516129,0.37597771881225556,-0.18868830620137947,90373246.89181358,-26.650259461469528
4761.9047619047615,0.23740478796336925,0.2696504772733627,77843867.17393118,48.638769671202525
5813.953488372093,0.33528521038016007,-0.5927642261183642,341506583.97452986,-60.50619870961103
