period_s,rho_det,phase_det_deg
0.002777777777777778,98.795817656339,-44.33659227359002
0.0033333333333333335,87.26475062296215,-44.144565021583574
0.0038461538461538464,85.92443744841476,-43.04153756167935
0.004545454545454545,93.55363043254344,-44.494716300643155
0.005555555555555556,96.02713655060785,-44.641887823321504
0.006666666666666667,89.72212283624243,-42.83962447786048
0.007692307692307693,104.6951360906653,-45.21996906542402
0.00909090909090909,105.36417908003067,-44.74349952853675
0.011111109876543346,94.37778505014896,-44.571339416056055
0.013333329777778725,94.13333810227688,-45.48576574762355
0.015384620118344653,99.05394006238144,-47.16883618591337
0.01818182148760391,97.32075000465416,-47.74582086527926
0.022222222222222223,88.29155327026437,-48.98868944772881
0.02702702702702703,103.53073011884476,-50.76082609518092
0.030303030303030304,99.48994636825277,-53.15950224293232
0.03636363636363636,104.30139227871818,-55.39087749494773
0.044444444444444446,111.28948430126712,-57.88569650305228
0.05319148936170213,118.11126358028648,-59.37448129559054
0.0617283950617284,137.46955132734035,-60.94426783961659
0.07299270072992702,155.0935702921448,-61.90374360246685
0.08928571428571429,177.8974883032406,-62.26292541706889
0.1063830013580854,209.4073831830454,-62.009231274039045
0.1234568053650377,225.53364374667316,-61.83737179021532
0.1449274942239147,242.35937755786293,-62.117516244787645
0.17857139668367916,267.51356439962956,-59.887359686813795
0.20408159100375695,261.26803921866855,-58.0839489028951
0.243902379536005,277.80951072501387,-56.50699765252164
0.2941175605536587,298.53349031947226,-52.057685457422046
0.35587188612099646,334.42348240398894,-48.652147187669534
0.4098360655737705,343.23418212743536,-45.322470567613436
0.4854368932038835,341.66364473708217,-42.27841632106576
0.591715976331361,332.4877648865099,-38.3788486091465
0.7092198581560284,315.4162012005405,-34.55077337118721
0.819672131147541,288.49892346294257,-31.361068679785404
0.970873786407767,264.87352942302107,-29.25396191964371
1.1904760487528514,250.06170094326217,-27.551255253683987
1.42857102040828,229.96500211124558,-26.45067703564957
1.6393439935501648,208.96598237254238,-24.958524050104295
1.923076923076923,194.0939952058912,-24.0661648894842
2.380951814059092,174.63463051560888,-22.956087847977486
2.857142857142857,156.3346303192643,-21.316465029425885
3.278688524590164,147.2970566251585,-21.355622820074025
3.875968992248062,132.47902379821514,-20.098213153286082
4.739336492890995,119.28689905649345,-21.92480598993239
5.6818181818181825,100.03182963452853,-19.42496445069154
6.578947368421053,101.26625210264822,-21.107095654148228
7.751937984496124,97.2898101228065,-21.565394474794964
9.523809523809524,91.0222419380124,-22.026968397445604
11.363640237604628,76.78979413701167,-23.21171703735923
13.157889542938339,84.23488612672175,-24.707088149144987
15.625,71.67748670509576,-30.353668720784015
18.8679209683168,66.16375074953557,-29.086434373533603
22.727267561984647,57.991046617102626,-29.386115921884713
26.315789473684212,59.307823398964906,-30.878484688248946
31.25,58.178160243116466,-32.54739176942395
37.87878787878788,54.371405834527366,-33.90374060059394
45.45454545454546,50.60132125685079,-32.87065804805506
52.631578947368425,49.30889233392092,-33.86958868594869
62.11180124223603,47.832193940847695,-34.34198802533683
75.75757575757576,44.8551608585895,-35.64112157914599
90.90909090909092,44.59904941398089,-36.952063760890255
105.26320221608515,42.551251718284895,-36.18449798262873
123.4568053650377,40.05904103473716,-35.56298196165142
151.5151974288477,40.25837826119972,-39.54741928878375
181.81821487603906,46.06190124775992,-41.319131183807954
208.3332899305646,42.62490839158187,-40.14176221140594
250.0,40.26770683641089,-38.65774810774852
303.03030303030306,41.25354425928856,-35.33399075721631
363.6363636363637,37.20133279926607,-40.607578868216706
420.16806722689074,40.565856714753224,-40.269886731258204
497.51243781094524,35.761663842463605,-32.819845042775256
606.0606060606061,34.232432715295204,-29.874879099630682
729.9270072992701,41.014308272290876,-33.55229248017768
840.3361344537815,46.497885609817516,-22.824176024620602
990.09900990099,33.43308447651707,-41.20039449090884
1219.51204640097,82.16364560657301,19.096499511007945
