period_s,rho_det,phase_det_deg
0.003125,19.98841652056247,-49.82598372489184
0.0037735849056603774,17.675199508075977,-47.87580899722359
0.004366812227074236,16.67110158809418,-45.138863651420195
0.005154639175257732,16.812252240256644,-45.78647683839732
0.006289308176100629,17.23394377246662,-46.690757225657116
0.007575757575757576,18.44203609984124,-50.85935559862974
0.008695652173913044,18.829229731460835,-51.98435650975917
0.010309280476140305,17.807038005403722,-50.345245312633146
0.012658229450408792,19.050789365746727,-53.565222390850586
0.015151519742884772,19.047535975973336,-54.252013894818674
0.017543859649122806,19.35734626101441,-54.59853960432788
0.020408159100375693,17.400479057097975,-53.25444155823383
0.025,20.416889775031514,-57.44032813441966
0.030303030303030304,21.780921876830256,-58.969219881894645
0.03636363636363636,23.746345067120586,-60.07211371990657
0.044444444444444446,24.654348504516975,-60.353805115901096
0.05319148936170213,28.948784917500745,-60.792991852252136
0.0617283950617284,30.29793343162129,-60.74667556349919
0.07299270072992702,33.518832477340425,-60.69319797437401
0.08928571428571429,36.5633594378916,-59.62076998802928
0.1063830013580854,38.452544361280125,-59.40661203422414
0.1234568053650377,39.7030413273065,-59.92986341760266
0.1449274942239147,42.55913913730466,-60.54367598639858
0.17857139668367916,44.99719272856705,-60.99045473216744
0.2127660027161708,46.89697905114559,-61.11041272124181
0.243902379536005,48.996886606740546,-61.30356423777096
0.2941175605536587,53.33444120549398,-61.96257618665426
0.35587188612099646,56.3602207672698,-62.52906986178787
0.4273504273504274,61.1894507888094,-62.498161158569744
0.4926108374384237,64.80101268559194,-62.56546481773079
0.5813953488372093,68.88723714087865,-62.79551194822888
0.7092198581560284,74.74015580490962,-62.53306092429436
0.8547008547008548,81.56735178004625,-62.253531791937
0.9803921568627451,86.17526825583613,-61.70029533665922
1.1627909680909227,92.43685581646305,-61.399790882597024
1.42857102040828,99.08096522094517,-61.415718262109536
1.6949149669635648,104.80119868564981,-60.71832687377669
1.9607839292580533,110.0476215938736,-60.24254784523391
2.3255808545160805,115.53076912267746,-60.39383490959708
2.857142857142857,123.81860208892982,-59.764684316180706
3.4129692832764507,128.7534414780676,-59.19344207328972
3.937007874015748,134.8162763916387,-59.129625017397814
4.651162790697675,140.16957726699687,-58.88565329943836
5.6818181818181825,149.4295321434237,-59.17032461708149
6.849315068493151,159.43748707294492,-59.96747216784066
7.874015748031496,170.15546905828327,-59.838254237065236
9.345794392523365,190.58592930943783,-59.782371062358536
11.363640237604628,221.72790381991183,-58.68063575245757
13.698630136986303,224.4090708210145,-56.395140017673064
15.873020912070132,231.4773317165886,-56.07714399043321
18.51851851851852,236.34783555689035,-55.55060366234326
22.727267561984647,249.7568338736323,-54.24087422796648
27.027027027027028,254.9476588108635,-53.218110060456084
31.25,265.7109256885601,-51.82529098660315
37.174721189591075,273.45167891598646,-50.53917198511343
45.45454545454546,281.8294978391279,-49.358345763314404
54.6448087431694,277.3790090483393,-48.874842606413935
62.893081761006286,279.5505824630391,-47.81205363183172
74.6268656716418,283.553229448577,-47.49426692058966
90.90909090909092,273.51324162118794,-46.61294281680003
108.69569943291279,282.6881558114842,-45.84344722472737
126.58229450408791,280.8077398541661,-45.79554138937926
149.25370906661058,290.7210683862619,-46.707600634543056
181.81821487603906,279.4954747986122,-43.73543768003142
217.3913043478261,293.5610707529644,-42.23179979776519
250.0,269.1791921537169,-41.71641059332593
294.1175605536586,282.0344993631262,-41.50889343037173
363.6363636363637,262.0152838284946,-40.7120214830238
436.6812227074236,268.96987049836736,-37.14367303579787
505.0505050505051,286.3986153562768,-35.09006750260621
595.2380952380952,261.25173881113966,-36.692241259288565
729.9270072992701,258.739382498746,-36.91265273134598
877.1929824561404,202.0396967679437,-39.57250839349248
1010.1010101010102,211.39327057246868,-37.49312707868174
1190.4760487528513,116.42313353228279,-42.84963414107908
1449.274942239147,170.5666656709718,-27.689435261982783
1754.3859649122808,160.80746511742404,-34.16608001950761
2000.0,233.8105076388568,-17.38451294768937
2380.9518140590917,209.78842098117576,-21.97065520439389
2941.1756055365868,207.6414140358241,-23.966862552985617
3496.5034965034965,128.80623861949985,-41.251683545034176
4032.258064516129,156.3837745561142,-31.991784012608605
4761.9047619047615,132.04389799722853,-29.669726727511435
5813.953488372093,131.716830990517,-37.765805213522455
