period_s,rho_det,phase_det_deg
0.003125,24.37488218926097,-32.39378446655554
0.0037735849056603774,23.14358422306887,-30.653520703658522
0.004366812227074236,21.76125500174882,-31.244012148826013
0.005154639175257732,20.60827621461342,-31.028808754545057
0.006289308176100629,19.513905110211727,-30.76274354621204
0.007575757575757576,18.275202904975277,-31.788738699059905
0.008695652173913044,17.679660174924077,-33.18824295165061
0.010309280476140305,16.63998835665504,-34.10122734530713
0.012658229450408792,15.412945762793449,-34.457435241944424
0.015151519742884772,14.338134790681757,-34.10115426465174
0.017543859649122806,13.94208823755547,-34.17271674246358
0.020408159100375693,12.270750658446833,-34.632348655053626
0.025,12.290226786990026,-35.8993412577834
0.030303030303030304,12.08360364303724,-36.70683269999525
0.03636363636363636,11.827718829725436,-37.4867012874117
0.044444444444444446,11.34916444747665,-37.84327595488896
0.05319148936170213,11.876403405281431,-38.471198428241316
0.0617283950617284,11.65084349791265,-38.40256077849629
0.07299270072992702,11.526073678956111,-38.24635685118615
0.08928571428571429,11.52378671955841,-37.206321075741094
0.1063830013580854,11.045539490524794,-36.62924884613531
0.1234568053650377,10.304830172803285,-36.95200774894009
0.1449274942239147,10.18275871904116,-37.94183241222365
0.17857139668367916,9.427914198637383,-38.052378732682456
0.2127660027161708,8.910907671728985,-38.935620465436415
0.243902379536005,8.390192315826017,-39.24836160082165
0.2941175605536587,8.271144864522949,-40.635227145349766
0.35587188612099646,7.591251225394086,-43.17592535925193
0.4273504273504274,7.394809499414961,-45.1278171071911
0.4926108374384237,7.402402307762619,-47.08155662837246
0.5813953488372093,7.389860600710467,-50.48640629435694
0.7092198581560284,7.551577161752859,-53.766500521290624
0.8547008547008548,8.035117942146247,-56.39331360274588
0.9803921568627451,8.32957480582302,-58.380042493308075
1.1627909680909227,8.884176871452116,-60.91620184036724
1.42857102040828,9.911579704302325,-63.033668651769304
1.6949149669635648,10.807831721613274,-64.5938599397623
1.9607839292580533,11.94895921465841,-65.95637499057801
2.3255808545160805,13.331208357103263,-67.21136848678744
2.857142857142857,15.588964474838985,-68.2203349674055
3.4129692832764507,17.643150009529343,-68.30304262503212
3.937007874015748,19.35230004848541,-68.25420718506555
4.651162790697675,21.74636976880423,-67.84116521318444
5.6818181818181825,25.68404927417402,-67.06999933307502
6.849315068493151,29.379315712076885,-65.91965325989027
7.874015748031496,31.373781882110574,-65.7395967571522
9.345794392523365,34.981758190043465,-64.15301435869225
11.363640237604628,38.898941174064916,-61.83059716762732
13.698630136986303,42.81298157825643,-60.91756542747061
15.873020912070132,43.59236338109444,-58.07583172204679
18.51851851851852,43.582345667892575,-56.87815355627928
22.727267561984647,45.8489312030698,-56.01511399248888
27.027027027027028,45.263838994832305,-54.319340163908045
31.25,46.624115180509776,-53.54078491980128
37.174721189591075,47.94782974130366,-53.027590652239184
45.45454545454546,50.13393416475179,-52.650501165443934
54.6448087431694,49.0929222026815,-52.71746167327243
62.893081761006286,50.6555787269998,-52.561113839227545
74.6268656716418,53.437258356122385,-52.51239557714145
90.90909090909092,56.06950577514312,-52.13136282927656
108.69569943291279,57.7108226434407,-51.89512900734469
126.58229450408791,59.82585996815723,-51.08162655717081
149.25370906661058,61.7638746068825,-50.782892403022174
181.81821487603906,65.52758283195759,-49.20264845061301
217.3913043478261,67.69454500752909,-48.07728243940933
250.0,67.38191343300359,-46.87228951839731
294.1175605536586,66.5426386100518,-44.85121555838285
363.6363636363637,67.67240676289158,-42.382188230398214
436.6812227074236,66.6725492414302,-41.728235024420144
505.0505050505051,63.09062095060827,-39.52499052647019
595.2380952380952,68.73252094736893,-40.332263174962094
729.9270072992701,63.11008009910704,-37.51727089989556
877.1929824561404,69.44362577619142,-24.78957537236949
1010.1010101010102,62.84974210887094,-32.61163122255384
1190.4760487528513,52.60629631527337,-34.29117156258157
1449.274942239147,63.57071351497631,-34.942973024671545
1754.3859649122808,62.140625178947914,-31.825544731909854
2000.0,66.7883760811533,-34.2812744467655
2380.9518140590917,39.9453421159115,-40.51783363798034
2941.1756055365868,46.356116434696744,-31.508459004924866
3496.5034965034965,49.084761528861364,-40.25286894898302
4032.258064516129,65.59013785569208,-26.740961943487395
4761.9047619047615,27.430290188017256,-23.401979992296496
5813.953488372093,22.15440976867307,-48.77100652484528
