period_s,rho_det,phase_det_deg
0.003125,1535861.337845246,-26.458504008896185
0.0037735849056603774,1397643.7572608516,-25.399097664846288
0.004366812227074236,1283073.0903018364,-26.424483781162394
0.005154639175257732,1196561.4622256325,-27.132828129273552
0.006289308176100629,1132627.444292424,-27.44064502836196
0.007575757575757576,1065853.0247545463,-29.334532235151443
0.008695652173913044,1027071.50155052,-30.502024770451985
0.010309280476140305,952346.2978387438,-31.425716625547913
0.012658229450408792,895561.3894812618,-31.166406772910875
0.015151519742884772,817548.0623747532,-31.36400055344648
0.017543859649122806,789757.145625041,-31.35707453009453
0.020408159100375693,690637.3682193453,-31.544890252501656
0.025,682012.0807205177,-32.22509739987604
0.030303030303030304,655484.860396388,-33.37256767342767
0.03636363636363636,637586.4370850596,-33.90855533682046
0.044444444444444446,605117.1726116082,-34.59086675987898
0.05319148936170213,604614.0771204347,-34.81396837479473
0.0617283950617284,570166.9831809859,-34.995612514846265
0.07299270072992702,553184.3146101222,-34.94607112197644
0.08928571428571429,530773.8456825053,-34.747311921269464
0.1063830013580854,473022.80254671024,-36.10211910027751
0.1234568053650377,440451.4866235609,-37.924534437244546
0.1449274942239147,420519.6589736502,-39.49113781943412
0.17857139668367916,392314.5476554235,-42.7151241947306
0.2127660027161708,396062.767773587,-46.196560611441534
0.243902379536005,379248.2506675783,-48.561203348988286
0.2941175605536587,391009.2451829341,-52.211093460806346
0.35587188612099646,393733.15258030576,-55.92855425783574
0.4273504273504274,441287.22947877925,-59.43386002628605
0.4926108374384237,470690.19620634866,-62.36009951830072
0.5813953488372093,506093.8310218159,-65.58847439731491
0.7092198581560284,575379.8030261579,-69.30795870606033
0.8547008547008548,688764.2087032114,-70.75575628585251
0.9803921568627451,763195.9955786018,-73.36136054946216
1.1627909680909227,877845.4595675229,-75.08771488931606
1.42857102040828,1061603.069008565,-76.81620255453426
1.6949149669635648,1338391.4621949182,-77.44866907421884
1.9607839292580533,1488379.3232722457,-79.00414494375342
2.3255808545160805,1736868.7024080018,-79.75435790508338
2.857142857142857,2049568.857205723,-80.8774661874725
3.4129692832764507,2526310.8084410573,-81.73168050505829
3.937007874015748,2642990.0833106446,-82.06100669923643
4.651162790697675,3276596.884419495,-82.51612721395614
5.6818181818181825,4243816.294118266,-82.33819072275453
6.849315068493151,5382033.6620503785,-82.0775484734668
7.874015748031496,5312011.068616879,-84.25908376830682
9.345794392523365,7119061.993264273,-80.82034956520424
11.363640237604628,8001986.104838043,-81.89412303729677
13.698630136986303,8122672.127778369,-84.7004772833705
15.873020912070132,9734312.220854055,-79.01618122653777
18.51851851851852,11468665.522998981,-80.31313174377087
22.727267561984647,13552744.292294662,-78.53948185661717
27.027027027027028,14713446.735854441,-75.72377766262835
31.25,16072976.37924915,-75.56506352481647
37.174721189591075,18635280.19768575,-73.8346954968271
45.45454545454546,20940398.396940045,-71.85883383855932
54.6448087431694,22591980.62124579,-70.59449338356423
62.893081761006286,24347845.6030778,-69.23941943001623
74.6268656716418,27189143.578396678,-67.99844725129383
90.90909090909092,29518897.07085821,-65.68339373989933
108.69569943291279,32244079.862213533,-63.70990446612943
126.58229450408791,33321473.9420364,-62.92144504755086
149.25370906661058,35871906.19129795,-61.77204864064309
181.81821487603906,37268759.24184626,-59.57981755948383
217.3913043478261,39669303.13718079,-58.21640661640543
250.0,41306191.449556924,-59.150380048375446
294.1175605536586,47464888.66580656,-54.31023648260833
363.6363636363637,45573114.90992654,-55.28664983405154
436.6812227074236,47799881.258849554,-54.18681104903947
505.0505050505051,43443739.24717869,-52.71838743434926
595.2380952380952,49090561.23194048,-51.34941526361947
729.9270072992701,49132386.591625676,-49.96188317097968
877.1929824561404,47236939.49124676,-54.6786787459333
1010.1010101010102,50899338.864938535,-43.96714317923138
1190.4760487528513,74796415.12386186,-38.61443754256251
1449.274942239147,56616957.16653729,-35.2427829321529
1754.3859649122808,50620881.02386426,-39.717157644267786
2000.0,66590445.47854061,-48.05458190470079
2380.9518140590917,62069188.98084177,-35.507487122083496
2941.1756055365868,15031440.3230173,43.96945186511054
3496.5034965034965,70879237418.27887,36.846571035075954
4032.258064516129,77993228932.0198,77.61585386187484
4761.9047619047615,33450373573.045483,-29.53321224219621
5813.953488372093,54990805878.248566,39.5605013552859
