period_s,Zdet_real,Zdet_imag,rho_det,phase_det_deg
0.0017200010320006193,88.00342918262416,-64.72718442332541,2599756.793448184,-36.33476160150522
0.00222000222000222,83.79964380079271,-52.299809543103706,2743525.04719547,-31.968509231682045
0.0029399996060400528,78.44399928979259,-47.88978050675514,3145245.0424601827,-31.403915730796804
0.004,56.3184582245974,-41.786589198212404,2491431.051214713,-36.57429514266126
0.0052600018936006816,43.42286136610424,-38.69451330834072,2253584.2869643494,-41.70452717605551
0.006670001667500416,34.482953136486614,-37.56279884328905,2196422.5359081845,-47.44781659653934
0.009090000090900002,25.31568698792243,-37.08780645379902,2321392.4085778543,-55.68302876186382
0.0125,19.48900042390588,-36.27698081926815,2684758.815373235,-61.754074534178805
0.016670000666800026,15.47478450064208,-35.54098855233692,3172474.77672997,-66.4713683085372
0.022229978014551746,11.730717003850357,-34.531288551758635,3744616.488426642,-71.23672382091507
0.03078002745578449,9.769172020932373,-34.209727103103134,4934288.214516742,-74.06240189624154
0.08,5.904646006005122,-32.904889952153944,11323621.310457373,-79.82678317255544
0.1066700004597477,4.9189548576622295,-32.310405998277695,14430728.173906129,-81.34372512061721
0.14546000417179292,4.314932012232302,-31.871962243594265,19057214.724009458,-82.28998390387213
0.18826010015437328,3.933511221192252,-31.534185782958815,24078930.831360385,-82.88976475608291
0.24617990334976994,4.07704121103834,-31.202316133150013,30873706.242699735,-82.55563960476067
0.3200399409846349,4.16171228419542,-30.960657053110918,39555949.75947379,-82.34422645181918
0.42671946608860406,4.542918548410087,-30.672667552546326,51961265.19977846,-81.57518849900703
0.5818892781081616,5.181859049208553,-30.148781584710054,68965832.91236386,-80.24750636425146
0.6321312304434401,6.608332740384315,19.811898738233932,34920837.450601816,71.55368686319382
0.8533806675143581,16.80755760549692,27.24874676198847,110782696.11751561,58.332906314291534
1.1378300147952036,130.71519490115284,-34.46353808003134,2633455420.3551946,-14.770124528252415
1.551589898653251,9.613578869445012,-25.1816298908434,142772308.1524398,-69.10466768377569
2.0080889840455325,10.122887201084545,-24.18251885149493,174790873.42335793,-67.28564342448935
2.6259676690860583,13.885112832947307,-17.179268853803936,162274955.88722184,-51.05318668838691
3.4137615555828655,11.81858864945187,-20.759309675766474,246715542.92260873,-60.346486909768416
4.551682074110487,4.585519379651748,-31.786586637944968,594586771.0805517,-81.7911669550678
6.206823782066003,9.240181962589238,-19.70869219376974,372466418.97996217,-64.88103596915192
8.277323444690925,13.38839038163636,-8.998854882129947,272806593.16948086,-33.90657380582688
10.926080368095278,113.54014616690938,-60.319631541506844,22874038866.944942,-27.980036736342427
15.175110148537012,116.08447743059443,-13.570608399190803,26253391872.284264,-6.667776319952637
21.01166988145216,1.4559612380531897,-17.071235964959108,781175052.4089693,-85.12518909731693
26.64271664058789,48.755388995105896,-35.636859042851874,12306464706.55509,-36.16425295073342
35.23719920645827,4.336874238684429,7.548378359721686,338223255.7842806,60.12074424760788
47.49352900667284,19.74102106286491,-8.613210133112736,2790388557.86685,-23.572137338921106
64.25620232992989,4.074215322311462,-3.993473141760752,264872617.18622833,-44.426597624809006
84.02725844263878,83.86553469170161,48.73717421347886,100129473338.73277,30.16235839854843
112.049199458892,4.664147471159627,-15.136462350170357,3560099643.705173,-72.87384859872229
150.6868078672377,38.27256533417968,3.40542067049797,28176397282.542034,5.084679950007914
198.63261309147825,5.781356881815932,-28.741936333777524,21623118173.9188,-78.62688584473126
257.05421016238114,19.248330940289854,12.459991190378942,17116460417.801212,32.916128677034465
336.14801269294895,14.214184062536457,17.5028319314837,21644106155.771717,50.91968390881105
485.54767349832247,10.31789911891455,-3.4895022475272373,7295539710.841236,-18.685480896070533
647.2994666252395,12.865922972464848,10.078519288873688,21897940222.62651,38.073369604534854
873.8585223052388,12.851857277100475,1.4251887520438893,18505094155.633453,6.327881105351389
1165.1410310006743,5.050393066767839,18.421280601539525,53839767168.946365,74.66846024673092
1941.902170852437,7.203529593973279,-4.136569943886946,16970694099.663027,-29.86625640281391
