period_s,Zdet_real,Zdet_imag,rho_det,phase_det_deg
0.003125,167.36578851292217,-78.45622827801617,13522692.030813413,-25.115821402945805
0.0037735849056603774,151.10514943062302,-65.94588113772473,12990917.269952076,-23.577601117166097
0.004366812227074236,134.5304045285041,-60.120874055547105,12008633.828292212,-24.079596599756705
0.005154639175257732,117.30096981094313,-51.93974430376888,10743998.139247881,-23.883303167655
0.006289308176100629,100.69198554392351,-45.48379045437725,9724006.79004841,-24.309270876650608
0.007575757575757576,85.00144772871721,-42.2100844532186,8641984.401903778,-26.408111012730362
0.008695652173913044,75.25183319708883,-40.37920393609163,8032257.218666449,-28.217457234404495
0.010309280476140305,63.97824108357684,-37.5927716815052,7189668.868050654,-30.437933939073755
0.012658229450408792,54.282091653115884,-34.29030132050568,6608915.900117741,-32.28083148586119
0.015151519742884772,45.75272816838122,-32.19085270444672,6005513.9578733435,-35.12957662960239
0.017543859649122806,40.21755590456028,-31.120879153242626,5745890.822168006,-37.733180477062916
0.020408159100375693,32.89481987954327,-29.662923634675575,5071119.588674525,-42.042579816938336
0.025,28.19626962835985,-29.01951763670045,5183724.817788906,-45.82434209069054
0.030303030303030304,23.829402085961124,-28.399441082415837,5274721.937337966,-50.000661166404235
0.03636363636363636,20.197696171668458,-27.889181923775226,5460997.1771217445,-54.087471536375865
0.044444444444444446,16.44779017625543,-27.274758641557664,5710249.476921396,-58.90831191372157
0.05319148936170213,14.528900056660135,-27.845344686554316,6645511.98214583,-62.44574229385564
0.0617283950617284,12.676808487854332,-27.53231130132622,7182621.487184075,-65.27705598645012
0.07299270072992702,11.390745643814068,-27.80042396798418,8344323.265763912,-67.71947817870684
0.08928571428571429,10.271076909309334,-27.840618227269083,9957916.538304554,-69.74976344208356
0.1063830013580854,9.157801820261199,-27.658222227861636,11436935.418048073,-71.67998575665851
0.1234568053650377,8.183945216696852,-27.566596804585714,12929307.30382413,-73.4649486118333
0.1449274942239147,7.546766263329158,-27.370732847220648,14796388.832630638,-74.58519354361033
0.17857139668367916,7.073026075441035,-26.983126412848616,17598147.769812517,-75.31165163755186
0.2127660027161708,6.863401328771767,-26.615870683856762,20358848.36961258,-75.54022256784515
0.243902379536005,7.013223943011955,-26.38196093579164,23019462.165879507,-75.11312945025739
0.2941175605536587,7.228339428323542,-25.97024474532569,27069976.509623624,-74.44643528370135
0.35587188612099646,7.865602383900598,-25.326790071596573,31699558.081152625,-72.74705974261069
0.4273504273504274,8.495461441262137,-24.571222879538812,36583759.35274125,-70.92725434771491
0.4926108374384237,8.945900881777757,-23.776827979063814,40264357.78888956,-69.38146648387783
0.5813953488372093,9.458632035867916,-22.754082776430405,44711948.76947943,-67.42785964184499
0.7092198581560284,9.916762013656358,-21.20128847329326,49208752.83465412,-64.93246935764553
0.8547008547008548,10.197550597044115,-19.81518800922855,53759949.89194961,-62.76815250666806
0.9803921568627451,10.268249656102746,-18.644356084838492,56254236.964861326,-61.156530141081845
1.1627909680909227,10.210776324937472,-17.296288374246757,59411566.74411805,-59.44473701618506
1.42857102040828,9.902414637336955,-15.769707584547826,62736157.93930639,-57.8736850303666
1.6949149669635648,9.371467018282555,-14.771744712245663,65693217.43324866,-57.6082054892854
1.9607839292580533,9.018490836750408,-13.921043196438696,68324392.23567703,-57.0635607774557
2.3255808545160805,8.62376332010165,-13.068475116757678,72207330.49245533,-56.57955699399745
2.857142857142857,8.178762897728076,-12.143915021465416,77571076.47820428,-56.040265424339644
3.4129692832764507,7.7589297895732985,-10.97268727989019,78066094.97039793,-54.73537288458084
3.937007874015748,7.576227333474543,-10.20631600305844,80562361.3992129,-53.41321529027154
4.651162790697675,7.091209557031325,-9.64696531359196,84443662.11007419,-53.6814527624477
5.6818181818181825,7.13774439423235,-8.501641529939695,88674244.52928817,-49.98410480371872
6.849315068493151,6.868633125185865,-7.235257235005577,86337331.85849142,-46.48904197174143
7.874015748031496,6.598421222988392,-6.515738968742044,85758027.3917625,-44.63876593160154
9.345794392523365,6.126816846991073,-5.854842251447225,85006889.89207041,-43.69965246469033
11.363640237604628,5.63803585553041,-4.948813171646564,80996815.24073985,-41.27519920986146
13.698630136986303,5.136380151448847,-4.134016003548811,75422672.5965271,-38.828852591829175
15.873020912070132,4.721006362353642,-3.729055534607062,72761813.25918052,-38.304703905124846
18.51851851851852,4.4357330386905485,-3.5573531363568445,75827856.61683752,-38.72878950885694
22.727267561984647,4.233078215512096,-2.8852542539154267,75540806.72555439,-34.278232766096394
27.027027027027028,3.8490864944437044,-2.3502535763661596,69621203.89480284,-31.408253787973248
31.25,3.5586315849171757,-2.0074205048444944,66070894.13282079,-29.427301324212642
37.174721189591075,3.221790184144507,-1.6779891917559826,62127869.69818592,-27.51163150473574
45.45454545454546,2.823141609650295,-1.3286202404896814,56045353.85950393,-25.202502921718455
54.6448087431694,2.470544091138757,-1.0828379274206401,50356947.20580578,-23.667809023214986
62.893081761006286,2.23826079852987,-0.9368927530595872,46897524.91642454,-22.71324424739185
74.6268656716418,1.9888990730456058,-0.7920374447345719,43317101.20244535,-21.713885125503545
90.90909090909092,1.7027926892292493,-0.6116724376597169,37692011.25505173,-19.759161593470196
108.69569943291279,1.4969897416951763,-0.5508564077875384,35027699.24701034,-20.202407798805076
126.58229450408791,1.3110057758868767,-0.44410443383144826,30716432.801303316,-18.713858506634185
149.25370906661058,1.162699905562076,-0.38689950613054636,28384337.063941382,-18.405356293672984
181.81821487603906,0.9397244326535422,-0.30508062045961243,22478481.593107607,-17.985971457358268
