period_s,Zdet_real,Zdet_imag,rho_det,phase_det_deg
0.003125,173.99923228354226,-93.37036167117212,15433178.287696417,-28.218613741057226
0.0037735849056603774,154.98801742937445,-83.36875798642525,14802277.139132306,-28.276009539680643
0.004366812227074236,139.04507313221515,-77.87414941157455,14046653.173645144,-29.251620774941646
0.005154639175257732,123.58848357743847,-69.92130783308588,13163333.875578392,-29.499405833216713
0.006289308176100629,108.62629226284378,-62.624413071842966,12522954.57353759,-29.963985571939975
0.007575757575757576,93.9106878370476,-58.06238989033546,11696512.07598585,-31.727359356951663
0.008695652173913044,84.17535845284844,-55.77542091872946,11229458.224945521,-33.52884680204709
0.010309280476140305,72.24368236542877,-51.58879623117629,10289525.475382144,-35.53041213048448
0.012658229450408792,61.515438705739584,-47.04382789382546,9614725.749865118,-37.40689058589904
0.015151519742884772,52.600846930070595,-42.55596728071354,8784740.1225855,-38.97409791564777
0.017543859649122806,46.713964799983756,-40.656958270489696,8521606.514172934,-41.03430365002126
0.020408159100375693,38.214416223888804,-35.805660610086385,7088312.090920341,-43.13614291714725
0.025,33.3472667432114,-36.583291864189086,7758598.215043693,-47.64946271944058
0.030303030303030304,27.46047200194435,-35.83278012111327,7821940.317482702,-52.5352281555057
0.03636363636363636,24.18884249068388,-34.62300817773606,8215548.943922668,-55.06050569930448
0.044444444444444446,20.297819382158092,-33.666410159505325,8699147.750869544,-58.91379969412367
0.05319148936170213,17.894004265059266,-33.505982260955,9720138.858791968,-61.89537503690102
0.0617283950617284,15.90675792525074,-32.92367607153024,10452604.411828829,-64.21293522588061
0.07299270072992702,14.331289485180477,-32.45581273293029,11636827.04538164,-66.17551575962467
0.08928571428571429,12.742033250729499,-32.05548349764898,13455740.79546709,-68.32221223971469
0.1063830013580854,11.949912396489903,-32.42534198737241,16090173.99178095,-69.7693316848864
0.1234568053650377,9.964828440736573,-31.943429586403155,17507309.80340092,-72.6745653722361
0.1449274942239147,8.649463925517473,-31.659250625432485,19770866.149665676,-74.71941036363376
0.17857139668367916,7.272542553919105,-31.098806722500047,23069238.44434006,-76.83775529659842
0.2127660027161708,6.996344095274399,-31.414208442232884,27911871.906644244,-77.44441363935948
0.243902379536005,6.242929017445691,-30.723972535350118,30363500.19543565,-78.51420810450888
0.2941175605536587,6.868929878518177,-31.083487776579968,37748291.4000341,-77.53885776336554
0.35587188612099646,7.074757952572554,-31.077319771050064,45786177.70240042,-77.17517046863577
0.4273504273504274,7.385421978073148,-30.501832563631552,53307621.14149585,-76.38890574352466
0.4926108374384237,8.046365900013992,-30.237820252603377,61084057.1168328,-75.09875419893936
0.5813953488372093,8.670044008498495,-29.450441994960343,69400459.9428327,-73.59586860088166
0.7092198581560284,9.761739369068872,-28.400192427668554,81008665.34328212,-71.03108391589413
0.8547008547008548,10.99959683107891,-27.05242980743394,92317572.06251594,-67.87319766300624
0.9803921568627451,11.48451451768827,-25.863298131200757,99434357.70497018,-66.05653957491396
1.1627909680909227,12.300272666631285,-24.313773743997963,109340942.95032316,-63.16527430681154
1.42857102040828,12.78290253471713,-22.00086305703304,117141832.85299115,-59.84263129097469
1.6949149669635648,13.070185574669,-19.756851055618732,120461188.74060792,-56.513289111045395
1.9607839292580533,13.184489120068559,-18.186277860117396,125303350.74935365,-54.059049383365746
2.3255808545160805,13.067828939006953,-16.386749414213394,129388803.1001843,-51.42892973908666
2.857142857142857,12.669280283784422,-14.19936845703666,131041844.94532013,-48.25930090476131
3.4129692832764507,11.878717267048572,-12.3739442522178,127178150.9849788,-46.16978804537444
3.937007874015748,11.350264125628359,-10.984648447353704,124403165.09745584,-44.06216940062227
4.651162790697675,10.8043832305199,-9.625664556070696,123345649.22333553,-41.69796082477955
5.6818181818181825,9.744735554593541,-8.221472673945096,116974503.39889503,-40.15377413052426
