     1.00000 +2.0974E-02 +2.0377E-02 +2.9243E-04
      2.15443 +1.3515E-02 +1.4328E-02 +1.9696E-04
      4.64159 +7.6042E-03 +1.0484E-02 +1.2952E-04
     10.00000 +4.0689E-03 +7.3529E-03 +8.4037E-05
     21.54435 +2.0627E-03 +4.2884E-03 +4.7587E-05
     46.41589 +1.1063E-03 +2.2882E-03 +2.5416E-05
    100.00000 +6.5288E-04 +1.2453E-03 +1.4061E-05
    215.44347 +4.1543E-04 +7.2789E-04 +8.3809E-06
    464.15888 +2.8751E-04 +3.7759E-04 +4.7459E-06
   1000.00000 +2.4714E-04 +1.9362E-04 +3.1395E-06
   2154.43469 +2.2993E-04 +1.0464E-04 +2.5262E-06
   4641.58883 +2.2465E-04 +6.8531E-05 +2.3487E-06
  10000.00000 +1.9838E-04 +5.1472E-05 +2.0495E-06
 
