     1.00000 +1.9937E-02 +2.0711E-02 +8.6243E-04
     2.15443 +1.3344E-02 +1.4563E-02 +5.9257E-04
     4.64159 +8.4676E-03 +1.1076E-02 +4.1827E-04
    10.00000 +3.9657E-03 +7.3521E-03 +2.5060E-04
    21.54435 +1.9795E-03 +3.8128E-03 +1.2888E-04
    46.41589 +1.0066E-03 +2.2365E-03 +7.3577E-05
   100.00000 +6.8622E-04 +1.3042E-03 +4.4211E-05
   215.44347 +4.1810E-04 +7.2313E-04 +2.5059E-05
   464.15888 +2.9857E-04 +3.7592E-04 +1.4402E-05
  1000.00000 +2.3384E-04 +1.9783E-04 +9.1890E-06
  2154.43469 +2.3601E-04 +1.0613E-04 +7.7633E-06
  4641.58883 +2.2208E-04 +6.4712E-05 +6.9396E-06
 10000.00000 +2.0209E-04 +5.0168E-05 +6.2469E-06
