Site,File,Skew,Lat,Lon,Is1D
SAMTEX.mak002.2006,SAMTEX.mak002.2006.edi,0.105516470199454,-20.15608888888889,25.842552777777776,True
SAMTEX.kof005.2004,SAMTEX.kof005.2004.edi,0.1077381130397271,-28.54888888888889,25.55027777777778,True
SAMTEX.ELZ291A.2008,SAMTEX.ELZ291A.2008.edi,0.10830420659431364,-17.723783333333333,23.930275,True
SAMTEX.k2g003.2006,SAMTEX.k2g003.2006.edi,0.10838045248832895,-22.02608888888889,21.53738611111111,True
SAMTEX.mof117.2005,SAMTEX.mof117.2005.edi,0.10847402505768161,-21.315727777777777,25.456666666666667,True
PRIDE.ZAM01B_RH_ZAM03B.2011-2012,PRIDE.ZAM01B_RH_ZAM03B.2011-2012.edi,0.10862540016863416,-17.447219444444446,24.21527777777778,True
SAMTEX.zim119.2005,SAMTEX.zim119.2005.edi,0.1086564994512211,-19.884061111111112,26.139719444444445,True
SAMTEX.bot411.2005,SAMTEX.bot411.2005.edi,0.11009530229992211,-23.67322777777778,25.761666666666667,True
SAMTEX.CPV005.2006,SAMTEX.CPV005.2006.edi,0.11042614542587828,-17.923450000000003,19.938525,True
SAMTEX.kap020.2003,SAMTEX.kap020.2003.edi,0.11056217285066043,-29.804616666666668,22.855,True
SAMTEX.kap013.2003,SAMTEX.kap013.2003.edi,0.11153292225886481,-30.73444166666667,21.89110833333333,True
SAMTEX.mof115.2005,SAMTEX.mof115.2005.edi,0.11177555122863768,-21.287950000000002,25.1375,True
SAMTEX.bota13.2005,SAMTEX.bota13.2005.edi,0.11198455868387296,-25.59378333333333,25.565830555555557,True
SAMTEX.zim128.2005,SAMTEX.zim128.2005.edi,0.11323919447616561,-18.41933888888889,25.524441666666664,True
SAMTEX.rtz207.2005,SAMTEX.rtz207.2005.edi,0.11349124365932542,-25.39378333333333,24.463330555555554,True
SAMTEX.mof125.2005,SAMTEX.mof125.2005.edi,0.11351956155665702,-21.085449999999998,26.913888888888888,True
SAMTEX.dmb004.2006,SAMTEX.dmb004.2006.edi,0.11361372063788484,-18.832116666666668,18.093774999999997,True
SAMTEX.mol108.2005,SAMTEX.mol108.2005.edi,0.11385598359788439,-23.405555555555555,24.666663888888888,True
SAMTEX.botb13.2005,SAMTEX.botb13.2005.edi,0.11393177347559227,-25.41933888888889,25.604166666666668,True
SAMTEX.zim130.2005,SAMTEX.zim130.2005.edi,0.11448312059729987,-18.085727777777777,25.295,True
SAMTEX.mof118.2005,SAMTEX.mof118.2005.edi,0.11609747786664731,-21.315450000000002,25.642219444444443,True
SAMTEX.kal001.2008,SAMTEX.kal001.2008.edi,0.11671232010562493,-21.99445,21.751719444444443,True
SAMTEX.kap018.2003,SAMTEX.kap018.2003.edi,0.11719798978861613,-30.084338888888887,22.57138888888889,True
SAMTEX.mof106.2005,SAMTEX.mof106.2005.edi,0.11867366744883166,-20.361283333333336,24.317777777777778,True
SAMTEX.NEN023.2006,SAMTEX.NEN023.2006.edi,0.11875970761681721,-18.10036666666667,19.952441666666665,True
SAMTEX.sso110.2005,SAMTEX.sso110.2005.edi,0.11988786701276544,-22.183888888888887,26.646666666666665,True
SAMTEX.rtz411.2005,SAMTEX.rtz411.2005.edi,0.12089280535184975,-24.212777777777777,21.8475,True
SAMTEX.kim436.2004,SAMTEX.kim436.2004.edi,0.12103319181926024,-23.45381111111111,17.959527777777776,True
SAMTEX.zim109.2005,SAMTEX.zim109.2005.edi,0.12126768850922427,-21.04961666666667,27.383888888888887,True
SAMTEX.k2g005.2006,SAMTEX.k2g005.2006.edi,0.12177365548522355,-22.388116666666665,21.718552777777777,True
SAMTEX.win020.2006,SAMTEX.win020.2006.edi,0.12252044166225616,-22.1782,20.377358333333333,True
SAMTEX.win016.2006,SAMTEX.win016.2006.edi,0.12283362771360982,-22.126672222222222,20.77813611111111,True
SAMTEX.zim127.2005,SAMTEX.zim127.2005.edi,0.12295015627723237,-18.558783333333334,25.618055555555557,True
SAMTEX.bot222.2005,SAMTEX.bot222.2005.edi,0.12375527403519304,-24.569366666666667,24.29202777777778,True
SAMTEX.win024.2006,SAMTEX.win024.2006.edi,0.12391669757246326,-22.310644444444446,19.69088888888889,True
SAMTEX.mak003.2006,SAMTEX.mak003.2006.edi,0.1241325945684416,-20.130116666666666,25.643719444444443,True
SAMTEX.mof105.2005,SAMTEX.mof105.2005.edi,0.12445774973512061,-20.252116666666666,24.206108333333333,True
SAMTEX.kap010.2003,SAMTEX.kap010.2003.edi,0.12458285855662408,-31.147949999999998,21.466941666666663,True
SAMTEX.mol104.2005,SAMTEX.mol104.2005.edi,0.124738818240956,-24.006663888888887,24.98638888888889,True
