# ModEM impedance responses for Created with MTMESH
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> -24.79278 22.41878
> 25 241
5.49819E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYY   1.57837E-01  -1.32958E-01   2.50253E-01
3.68296E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXX  -2.61421E-01   2.93229E-01   2.72519E-01
3.68296E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXY   1.97304E+00   1.03417E+00   1.36260E-01
3.68296E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYX  -3.24867E+00  -7.48916E-01   1.36260E-01
3.68296E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYY   9.54500E-02  -1.94219E-01   2.72519E-01
2.46703E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXX  -1.65081E-01   2.96938E-01   2.93310E-01
2.46703E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXY   2.25536E+00   1.04279E+00   1.46655E-01
2.46703E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYX  -3.38639E+00  -7.21152E-01   1.46655E-01
2.46703E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYY   1.13940E-01  -2.02786E-01   2.93310E-01
1.65255E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXX  -5.94538E-02   3.01253E-01   3.11376E-01
1.65255E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXY   2.50407E+00   1.13214E+00   1.55688E-01
1.65255E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYX  -3.45888E+00  -6.95229E-01   1.55688E-01
1.65255E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYY   8.96799E-02  -1.86936E-01   3.11376E-01
1.10696E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXX   5.37825E-02   3.34595E-01   3.33248E-01
1.10696E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXY   2.68893E+00   1.31685E+00   1.66624E-01
1.10696E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYX  -3.63948E+00  -7.15483E-01   1.66624E-01
