# ModEM impedance responses for ModEM impedance responses for Created with MTMESH                                                   
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -24.793  22.419
>     25   241
3.682960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -4.343778E-01   9.856390E-02   2.000000E+15
3.682960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   1.938397E+00   1.125085E+00   2.000000E+15
3.682960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.179876E+00  -7.855884E-01   2.000000E+15
3.682960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   3.322963E-01   3.329998E-03   2.000000E+15
2.467030E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -3.794587E-01   1.517708E-01   2.000000E+15
2.467030E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   2.235963E+00   1.164415E+00   2.000000E+15
2.467030E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.351925E+00  -7.402562E-01   2.000000E+15
2.467030E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   3.435905E-01  -5.782651E-02   2.000000E+15
1.652550E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -3.100979E-01   1.770529E-01   2.000000E+15
1.652550E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   2.530454E+00   1.202874E+00   2.000000E+15
1.652550E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.502348E+00  -7.056507E-01   2.000000E+15
1.652550E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   3.101113E-01  -1.206875E-01   2.000000E+15
1.106960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -2.465175E-01   1.794718E-01   2.000000E+15
1.106960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   2.820411E+00   1.246510E+00   2.000000E+15
1.106960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.615350E+00  -6.972492E-01   2.000000E+15
1.106960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   2.493958E-01  -1.586005E-01   2.000000E+15
7.414990E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -1.930968E-01   1.757601E-01   2.000000E+15
7.414990E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   3.095925E+00   1.306913E+00   2.000000E+15
7.414990E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.691990E+00  -7.531547E-01   2.000000E+15
7.414990E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   1.837127E-01  -1.719446E-01   2.000000E+15
4.966920E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -1.398313E-01   1.710320E-01   2.000000E+15
4.966920E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   3.351854E+00   1.411440E+00   2.000000E+15
4.966920E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.761585E+00  -9.090258E-01   2.000000E+15
4.966920E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   1.195352E-01  -1.682388E-01   2.000000E+15
3.327100E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -8.415396E-02   1.562265E-01   2.000000E+15
3.327100E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   3.593750E+00   1.593619E+00   2.000000E+15
3.327100E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.860291E+00  -1.180846E+00   2.000000E+15
3.327100E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   6.101281E-02  -1.472573E-01   2.000000E+15
