     0.00313 +7.4389E-02 +7.9939E-02 +3.2759E-03
     0.00629 +6.6981E-02 +5.1832E-02 +2.5408E-03
     0.01266 +6.2109E-02 +3.5395E-02 +2.1446E-03
     0.02500 +5.0829E-02 +3.1405E-02 +1.7925E-03
     0.05319 +3.7264E-02 +3.0654E-02 +1.4476E-03
     0.08929 +2.5355E-02 +2.8082E-02 +1.1350E-03
     0.17857 +1.4038E-02 +1.8264E-02 +6.9106E-04
     0.35587 +9.4040E-03 +1.0774E-02 +4.2902E-04
     0.70922 +7.6637E-03 +6.6572E-03 +3.0454E-04
     1.42857 +6.3876E-03 +4.7597E-03 +2.3898E-04
     2.85714 +4.8976E-03 +3.7082E-03 +1.8429E-04
     5.68182 +3.5925E-03 +2.9764E-03 +1.3996E-04
    11.36364 +2.4635E-03 +2.0694E-03 +9.6518E-05
    22.72727 +1.9390E-03 +1.4000E-03 +7.1746E-05
    45.45455 +1.6455E-03 +9.6995E-04 +5.7302E-05
    90.90909 +1.3508E-03 +8.7981E-04 +4.8362E-05
   181.81821 +9.8563E-04 +8.3696E-04 +3.8791E-05
   363.63636 +5.2031E-04 +7.0020E-04 +2.6171E-05
   729.92701 +2.4999E-04 +4.9671E-04 +1.6682E-05
  1449.27494 +1.8794E-04 +3.1281E-04 +1.0948E-05
