     0.00313 +5.5347E-01 +1.5870E-01 +1.7273E-02
     0.00629 +5.1447E-01 +1.9128E-01 +1.6466E-02
     0.01515 +4.3923E-01 +1.5834E-01 +1.4007E-02
     0.03030 +3.8079E-01 +1.3644E-01 +1.2135E-02
     0.06173 +3.3547E-01 +1.3996E-01 +1.0905E-02
     0.14493 +2.5539E-01 +1.5344E-01 +8.9383E-03
     0.29412 +1.7400E-01 +1.4228E-01 +6.7429E-03
     0.58140 +1.1343E-01 +1.1097E-01 +4.7606E-03
     1.42857 +6.0077E-02 +7.7388E-02 +2.9391E-03
     2.85714 +3.4260E-02 +5.2208E-02 +1.8733E-03
     5.68182 +2.0361E-02 +3.3494E-02 +1.1759E-03
    13.69863 +1.1633E-02 +1.8136E-02 +6.4640E-04
    27.02703 +7.8979E-03 +1.0602E-02 +3.9661E-04
    62.89308 +5.9862E-03 +6.1485E-03 +2.5744E-04
   126.58229 +4.5872E-03 +4.4576E-03 +1.9189E-04
   294.11756 +2.8234E-03 +3.3651E-03 +1.3178E-04
   595.23810 +1.6122E-03 +2.4086E-03 +8.6951E-05
  1190.47605 +8.9172E-04 +1.6123E-03 +5.5273E-05
  2941.17561 +1.3851E-04 +1.1814E-03 +3.5686E-05
  5813.95349 +1.0941E-04 +5.0291E-04 +1.5440E-05
