     0.00313 +9.7441E-02 +1.4472E-01 +5.2339E-03
     0.00629 +6.0500E-02 +9.5872E-02 +3.4010E-03
     0.01266 +3.9619E-02 +5.9704E-02 +2.1496E-03
     0.02500 +2.4978E-02 +3.4686E-02 +1.2823E-03
     0.05319 +1.9679E-02 +1.9072E-02 +8.2213E-04
     0.12346 +1.6515E-02 +9.8037E-03 +5.7616E-04
     0.24390 +1.5524E-02 +5.8935E-03 +4.9815E-04
     0.49261 +1.4878E-02 +4.4938E-03 +4.6624E-04
     0.98039 +1.3446E-02 +4.3499E-03 +4.2397E-04
     1.96078 +1.1874E-02 +4.7379E-03 +3.8352E-04
     4.65116 +8.9088E-03 +5.6308E-03 +3.1617E-04
     9.34579 +5.6569E-03 +5.6032E-03 +2.3887E-04
    18.51852 +2.8754E-03 +4.2755E-03 +1.5457E-04
    37.17472 +1.3637E-03 +2.5460E-03 +8.6647E-05
    74.62687 +9.5844E-04 +1.3442E-03 +4.9526E-05
   149.25371 +8.2289E-04 +8.0441E-04 +3.4522E-05
   363.63636 +6.3147E-04 +5.6508E-04 +2.5422E-05
   729.92701 +4.3266E-04 +4.6304E-04 +1.9011E-05
  1449.27494 +2.4647E-04 +3.4904E-04 +1.2819E-05
  2941.17561 +1.3627E-04 +2.6190E-04 +8.8569E-06
