     0.00313 +6.9006E-01 +4.3738E-01 +2.4510E-02
     0.00758 +6.1079E-01 +2.1071E-01 +1.9383E-02
     0.01515 +6.2052E-01 +1.3313E-01 +1.9039E-02
     0.03636 +5.8832E-01 +1.7847E-01 +1.8444E-02
     0.07299 +4.9044E-01 +2.4747E-01 +1.6480E-02
     0.17857 +2.9678E-01 +2.4924E-01 +1.1627E-02
     0.42735 +1.5780E-01 +1.7995E-01 +7.1800E-03
     0.85470 +9.4307E-02 +1.2727E-01 +4.7520E-03
     1.96080 +4.9402E-02 +7.8787E-02 +2.7898E-03
     4.65120 +2.4482E-02 +4.3888E-02 +1.5076E-03
     9.34580 +1.5878E-02 +2.5497E-02 +9.0110E-04
    22.72700 +1.0733E-02 +1.2957E-02 +5.0474E-04
    45.45500 +8.5595E-03 +8.5847E-03 +3.6368E-04
   108.70000 +5.9693E-03 +5.9729E-03 +2.5333E-04
   250.00000 +3.1652E-03 +4.1375E-03 +1.5628E-04
   505.04999 +1.8911E-03 +3.0434E-03 +1.0749E-04
  1280.00000 +9.4697E-04 +1.7030E-03 +5.8456E-05
  2560.00000 +5.2553E-04 +1.0934E-03 +3.6394E-05
  6826.69812 +2.0125E-04 +5.3826E-04 +1.7240E-05
 13652.99920 +1.3608E-04 +3.1361E-04 +1.0256E-05
