     0.00313 +5.0839E-02 +7.2413E-02 +2.6543E-03
     0.00758 +3.1365E-02 +4.0842E-02 +1.5449E-03
     0.01515 +2.3477E-02 +2.4016E-02 +1.0075E-03
     0.03636 +1.8377E-02 +1.1985E-02 +6.5819E-04
     0.07299 +1.7002E-02 +7.9366E-03 +5.6289E-04
     0.17857 +1.4508E-02 +5.2673E-03 +4.6305E-04
     0.35587 +1.2690E-02 +3.8902E-03 +3.9818E-04
     0.85470 +1.1563E-02 +1.9335E-03 +3.5170E-04
     1.96078 +1.1475E-02 +1.7286E-03 +3.4815E-04
     3.93701 +1.0812E-02 +2.3631E-03 +3.3203E-04
     9.34579 +9.1023E-03 +3.1521E-03 +2.8898E-04
    18.51852 +7.5949E-03 +3.1341E-03 +2.4649E-04
    45.45455 +5.9016E-03 +2.9245E-03 +1.9759E-04
    90.90909 +4.6073E-03 +2.9038E-03 +1.6338E-04
   217.39130 +2.8361E-03 +2.6087E-03 +1.1560E-04
   505.05051 +1.4474E-03 +2.0012E-03 +7.4091E-05
  1010.10101 +7.1136E-04 +1.3523E-03 +4.5841E-05
  2380.95181 +2.9429E-04 +7.7611E-04 +2.4901E-05
  4761.90476 +1.3543E-04 +4.3434E-04 +1.3649E-05
 11627.90968 +9.5054E-05 +2.4103E-04 +7.7729E-06
