     0.00175 -4.3515E-01 -1.2790E-01 +1.3607E-02
     0.00417 -2.8140E-01 -7.9781E-02 +8.7747E-03
     0.00769 -2.9605E-01 -5.8193E-02 +9.0514E-03
     0.01819 -2.5986E-01 -5.2408E-02 +7.9528E-03
     0.03078 -2.4679E-01 -5.9624E-02 +7.6166E-03
     0.07273 -2.0934E-01 -7.1387E-02 +6.6353E-03
     0.13333 -1.8209E-01 -7.5070E-02 +5.9088E-03
     0.31375 -1.4014E-01 -7.4809E-02 +4.7656E-03
     0.71117 -9.7870E-02 -6.9877E-02 +3.6077E-03
     1.33360 -6.7742E-02 -5.8986E-02 +2.6947E-03
     3.28271 -4.1432E-02 -3.6712E-02 +1.6607E-03
     5.50564 -3.0116E-02 -2.6148E-02 +1.1965E-03
    13.12886 -2.2419E-02 -1.6198E-02 +8.2975E-04
    31.03422 -1.6982E-02 -1.1634E-02 +6.1755E-04
    52.51935 -1.3904E-02 -1.0559E-02 +5.2376E-04
   136.57599 -7.9943E-03 -7.9654E-03 +3.3856E-04
   248.32011 -4.9814E-03 -6.3436E-03 +2.4197E-04
   546.17649 -2.4335E-03 -4.1249E-03 +1.4368E-04
  1284.96899 -1.2058E-03 -2.3774E-03 +7.9972E-05
  2427.16679 -9.0679E-04 -1.3507E-03 +4.8806E-05
