     0.00313 +9.5662E-02 +1.1874E-01 +4.5744E-03
     0.00629 +8.0421E-02 +7.7313E-02 +3.3467E-03
     0.01266 +6.7791E-02 +5.8250E-02 +2.6814E-03
     0.02500 +4.3861E-02 +4.8527E-02 +1.9623E-03
     0.05319 +2.3746E-02 +3.3844E-02 +1.2403E-03
     0.12346 +1.3240E-02 +1.7612E-02 +6.6101E-04
     0.24390 +1.0631E-02 +1.0038E-02 +4.3864E-04
     0.49261 +9.4065E-03 +5.7111E-03 +3.3014E-04
     0.98039 +8.4337E-03 +3.5117E-03 +2.7407E-04
     1.96078 +7.8602E-03 +2.3768E-03 +2.4635E-04
     4.65116 +7.3089E-03 +1.7514E-03 +2.2547E-04
     9.34579 +6.8501E-03 +1.8436E-03 +2.1281E-04
    18.51852 +6.0779E-03 +2.1423E-03 +1.9333E-04
    37.17472 +4.9163E-03 +2.3152E-03 +1.6303E-04
    74.62687 +3.7969E-03 +2.1640E-03 +1.3111E-04
   149.25371 +2.8384E-03 +1.9287E-03 +1.0295E-04
   363.63636 +1.7197E-03 +1.6059E-03 +7.0587E-05
   729.92701 +1.0967E-03 +1.2195E-03 +4.9203E-05
  1449.27494 +6.6800E-04 +8.9451E-04 +3.3492E-05
  2941.17561 +3.6778E-04 +6.2011E-04 +2.1629E-05
