     0.00313 +3.2254E-02 +4.5756E-02 +1.6794E-03
     0.00629 +2.1825E-02 +3.0928E-02 +1.1356E-03
     0.01515 +1.2272E-02 +1.8418E-02 +6.6395E-04
     0.03030 +7.3199E-03 +1.1620E-02 +4.1200E-04
     0.06173 +4.9155E-03 +6.9669E-03 +2.5579E-04
     0.14493 +3.4604E-03 +3.7975E-03 +1.5413E-04
     0.29412 +2.6469E-03 +2.2894E-03 +1.0499E-04
     0.58140 +2.2745E-03 +1.2619E-03 +7.8032E-05
     1.42857 +2.1652E-03 +5.4769E-04 +6.7003E-05
     2.85714 +2.1784E-03 +3.6072E-04 +6.6242E-05
     5.68182 +2.1805E-03 +4.3844E-04 +6.6723E-05
    13.69863 +1.8913E-03 +6.2715E-04 +5.9776E-05
    27.02703 +1.4800E-03 +8.0197E-04 +5.0498E-05
    62.89308 +9.2883E-04 +7.6424E-04 +3.6085E-05
   126.58229 +5.6303E-04 +6.1506E-04 +2.5015E-05
   294.11756 +3.5032E-04 +3.5674E-04 +1.5000E-05
   595.23810 +2.3360E-04 +2.2965E-04 +9.8274E-06
  1190.47605 +1.2422E-04 +1.7269E-04 +6.3818E-06
  2941.17561 +2.1797E-04 +1.4874E-04 +7.9167E-06
  5813.95349 +2.1363E-04 +1.9890E-04 +8.7566E-06
