     0.00313 +5.3825E-01 +1.5061E-01 +1.6768E-02
     0.00629 +5.0548E-01 +1.6629E-01 +1.5964E-02
     0.01515 +3.8835E-01 +1.8931E-01 +1.2961E-02
     0.03030 +2.9991E-01 +1.5968E-01 +1.0193E-02
     0.06173 +2.4194E-01 +1.2681E-01 +8.1948E-03
     0.14493 +1.9280E-01 +1.1209E-01 +6.6904E-03
     0.29412 +1.3968E-01 +1.1120E-01 +5.3562E-03
     0.58140 +8.3394E-02 +9.5994E-02 +3.8148E-03
     1.42857 +3.6056E-02 +5.9799E-02 +2.0948E-03
     2.85714 +1.9731E-02 +3.7158E-02 +1.2622E-03
     5.68182 +1.1880E-02 +2.2738E-02 +7.6964E-04
    13.69863 +6.6503E-03 +1.1876E-02 +4.0834E-04
    27.02703 +4.8997E-03 +6.7871E-03 +2.5113E-04
    62.89308 +3.7158E-03 +3.7767E-03 +1.5895E-04
   126.58229 +3.0071E-03 +2.7624E-03 +1.2250E-04
   294.11756 +2.0277E-03 +2.1248E-03 +8.8113E-05
   595.23810 +1.2715E-03 +1.5795E-03 +6.0830E-05
  1190.47605 +6.7445E-04 +1.1125E-03 +3.9029E-05
  2941.17561 +3.5384E-04 +6.2355E-04 +2.1508E-05
  5813.95349 -2.5542E-05 +2.3836E-04 +7.1917E-06
