# ModEM impedance responses for ModEM impedance responses for Created with MTMESH                                                   
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -24.793  22.419
>     25   241
3.682960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -4.536599E-01  -2.090844E-02   2.000000E+15
3.682960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   2.062133E+00   1.039650E+00   2.000000E+15
3.682960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.155426E+00  -7.672100E-01   2.000000E+15
3.682960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   3.938855E-01  -9.763726E-02   2.000000E+15
2.467030E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -4.731963E-01  -3.480642E-03   2.000000E+15
2.467030E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   2.298878E+00   1.037576E+00   2.000000E+15
2.467030E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.310728E+00  -7.155034E-01   2.000000E+15
2.467030E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   3.561748E-01  -1.355044E-01   2.000000E+15
1.652550E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -5.019264E-01   3.990180E-02   2.000000E+15
1.652550E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   2.522498E+00   1.076497E+00   2.000000E+15
1.652550E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.436888E+00  -6.996822E-01   2.000000E+15
1.652550E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   3.040903E-01  -1.642856E-01   2.000000E+15
1.106960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -5.083543E-01   1.280990E-01   2.000000E+15
1.106960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   2.766611E+00   1.159199E+00   2.000000E+15
