period_s,rho_det,phase_det_deg
0.0017200010320006193,19.481898824980064,-60.902786901215755
0.00222000222000222,15.654955657797798,-59.78565474128272
0.0029399996060400528,25.144638608640474,-52.69377348902906
0.004,25.874944712206453,-50.43713562044227
0.0052600018936006816,25.04095419123864,-48.55665205361964
0.006670001667500416,24.939408411998166,-47.25222488306171
0.009090000090900002,25.815652961875696,-47.46891602457029
0.0125,27.559975959173755,-46.15536123609499
0.016670000666800026,27.746432628329995,-43.55044505403417
0.022229978014551746,25.603968248626742,-39.13218812496444
0.03078002745578449,25.882198780042874,-35.89099413807244
0.08,18.14423306846954,-26.365701749820666
0.1066700004597477,14.44945584005593,-24.44588159923901
0.14546000417179292,12.696495278900073,-25.40842393202996
0.18826010015437328,10.372233345817236,-27.314231887536746
0.24617990334976994,9.012333112300015,-29.690762583801607
0.3200399409846349,8.18327903677503,-32.394329360040416
0.42671946608860406,7.615557430390221,-35.107301936617574
0.5818892781081616,7.463154541944875,-36.77843787300872
0.6321312304434401,7.564108898335902,-37.44704817936171
0.8533806675143581,7.668716935427213,-38.017916964117056
1.1378300147952036,7.590798779691644,-37.28744734281074
1.551589898653251,7.276336736889859,-36.41958214748326
2.0080889840455325,6.816995623808183,-34.90360152424901
2.6259676690860583,6.484726700509689,-35.47734133175257
3.4137615555828655,5.588072540974051,-33.7507077998121
4.551682074110487,3.846276723523311,-39.12767987971316
6.206823782066003,4.1168773729207,-33.243597554267865
8.277323444690925,3.323850900481047,-57.849293287650525
10.926080368095278,4.060181673119255,-40.06467873385128
15.175110148537012,4.291602615203556,-51.78893304637746
21.01166988145216,5.1296430001162046,-53.22997563133376
26.64271664058789,5.98198336719194,-64.0002178415611
35.23719920645827,5.99666676131399,-59.91890081704806
47.49352900667284,6.6288659809767765,-60.24981658927385
64.25620232992989,7.598161543548055,-59.358964250278376
84.02725844263878,9.416789759508033,-55.370512487957086
112.049199458892,10.304917323275715,-57.01263993186118
150.6868078672377,10.619329756769673,-57.557164054208336
198.63261309147825,8.342154231885281,-46.21932829128465
257.05421016238114,10.605112331810185,-46.258116561794864
336.14801269294895,12.17393748478019,-44.45715088006295
485.54767349832247,11.74862194173135,-43.49685081893787
647.2994666252395,11.247127850566237,-38.42208732060235
873.8585223052388,21.775510941581743,-15.15930504922649
1165.1410310006743,13.694883130408536,-42.89783717405592
1941.902170852437,8.847197748618251,-28.47188256950751
2913.0653895787996,40.903230589426556,-14.657723390733587
5377.963257755023,118.16521734562477,33.04801891007365
