period_s,rho_det,phase_det_deg
0.003125,1.535861337845246,-26.458504008896185
0.0037735849056603774,1.3976437572608515,-25.399097664846288
0.004366812227074236,1.2830730903018364,-26.424483781162394
0.005154639175257732,1.1965614622256324,-27.132828129273552
0.006289308176100629,1.132627444292424,-27.44064502836196
0.007575757575757576,1.0658530247545464,-29.334532235151443
0.008695652173913044,1.0270715015505198,-30.502024770451985
0.010309280476140305,0.9523462978387437,-31.425716625547913
0.012658229450408792,0.8955613894812618,-31.166406772910875
0.015151519742884772,0.8175480623747532,-31.36400055344648
0.017543859649122806,0.789757145625041,-31.35707453009453
0.020408159100375693,0.6906373682193453,-31.544890252501656
0.025,0.6820120807205177,-32.22509739987604
0.030303030303030304,0.655484860396388,-33.37256767342767
0.03636363636363636,0.6375864370850596,-33.90855533682046
0.044444444444444446,0.6051171726116081,-34.59086675987898
0.05319148936170213,0.6046140771204347,-34.81396837479473
0.0617283950617284,0.5701669831809859,-34.995612514846265
0.07299270072992702,0.5531843146101222,-34.94607112197644
0.08928571428571429,0.5307738456825053,-34.747311921269464
0.1063830013580854,0.4730228025467102,-36.10211910027751
0.1234568053650377,0.4404514866235609,-37.924534437244546
0.1449274942239147,0.4205196589736502,-39.49113781943412
0.17857139668367916,0.3923145476554235,-42.7151241947306
0.2127660027161708,0.396062767773587,-46.196560611441534
0.243902379536005,0.3792482506675783,-48.561203348988286
0.2941175605536587,0.39100924518293406,-52.211093460806346
0.35587188612099646,0.3937331525803057,-55.92855425783574
0.4273504273504274,0.44128722947877924,-59.43386002628605
0.4926108374384237,0.4706901962063486,-62.36009951830072
0.5813953488372093,0.5060938310218158,-65.58847439731491
0.7092198581560284,0.5753798030261579,-69.30795870606033
0.8547008547008548,0.6887642087032113,-70.75575628585251
0.9803921568627451,0.7631959955786018,-73.36136054946216
1.1627909680909227,0.8778454595675228,-75.08771488931606
1.42857102040828,1.061603069008565,-76.81620255453426
1.6949149669635648,1.3383914621949182,-77.44866907421884
1.9607839292580533,1.4883793232722455,-79.00414494375342
2.3255808545160805,1.7368687024080016,-79.75435790508338
2.857142857142857,2.0495688572057227,-80.8774661874725
3.4129692832764507,2.5263108084410573,-81.73168050505829
3.937007874015748,2.6429900833106443,-82.06100669923643
4.651162790697675,3.2765968844194946,-82.51612721395614
5.6818181818181825,4.2438162941182656,-82.33819072275453
6.849315068493151,5.382033662050378,-82.0775484734668
7.874015748031496,5.312011068616879,-84.25908376830682
9.345794392523365,7.119061993264273,-80.82034956520424
11.363640237604628,8.001986104838043,-81.89412303729677
13.698630136986303,8.122672127778369,-84.7004772833705
15.873020912070132,9.734312220854054,-79.01618122653777
18.51851851851852,11.46866552299898,-80.31313174377087
22.727267561984647,13.552744292294662,-78.53948185661717
27.027027027027028,14.71344673585444,-75.72377766262835
31.25,16.07297637924915,-75.56506352481647
37.174721189591075,18.63528019768575,-73.8346954968271
45.45454545454546,20.940398396940044,-71.85883383855932
54.6448087431694,22.59198062124579,-70.59449338356423
62.893081761006286,24.347845603077797,-69.23941943001623
74.6268656716418,27.189143578396678,-67.99844725129383
90.90909090909092,29.51889707085821,-65.68339373989933
108.69569943291279,32.24407986221353,-63.70990446612943
126.58229450408791,33.3214739420364,-62.92144504755086
149.25370906661058,35.871906191297946,-61.77204864064309
181.81821487603906,37.26875924184626,-59.57981755948383
217.3913043478261,39.66930313718079,-58.21640661640543
250.0,41.30619144955692,-59.150380048375446
294.1175605536586,47.46488866580656,-54.31023648260833
363.6363636363637,45.57311490992654,-55.28664983405154
436.6812227074236,47.79988125884955,-54.18681104903947
505.0505050505051,43.443739247178684,-52.71838743434926
595.2380952380952,49.09056123194048,-51.34941526361947
729.9270072992701,49.132386591625675,-49.96188317097968
877.1929824561404,47.23693949124676,-54.6786787459333
1010.1010101010102,50.899338864938535,-43.96714317923138
1190.4760487528513,74.79641512386186,-38.61443754256251
1449.274942239147,56.61695716653729,-35.2427829321529
1754.3859649122808,50.62088102386426,-39.717157644267786
2000.0,66.5904454785406,-48.05458190470079
2380.9518140590917,62.069188980841766,-35.507487122083496
2941.1756055365868,15.031440323017298,43.96945186511054
3496.5034965034965,70879.23741827886,36.846571035075954
4032.258064516129,77993.2289320198,77.61585386187484
4761.9047619047615,33450.37357304548,-29.53321224219621
5813.953488372093,54990.80587824856,39.5605013552859
