period_s,rho_det,phase_det_deg
0.003125,16.40730634713184,-66.37817415058403
0.0037735849056603774,19.33555606620626,-68.1069343335552
0.004366812227074236,21.411702771367743,-71.09235513287167
0.005154639175257732,24.649025756267175,-73.78387041487952
0.006289308176100629,29.403222488782916,-75.70060167089007
0.007575757575757576,35.76023642516637,-78.98705485518893
0.008695652173913044,41.343636751101414,-80.96108575910763
0.010309280476140305,49.09911156895641,-82.62448703975578
0.012658229450408792,58.66476416964356,-83.19084126823259
0.015151519742884772,68.42361315200506,-83.14203817172687
0.017543859649122806,78.51111024671195,-83.3735233563058
0.020408159100375693,89.9391540452218,-83.70169730192511
0.025,111.99033271309413,-84.24465257876204
0.030303030303030304,136.14309145779652,-84.40595618049528
0.03636363636363636,162.21635858491607,-84.1335827468304
0.044444444444444446,197.50108728374235,-83.60063782964441
0.05319148936170213,245.25827001298507,-83.09397911495704
0.0617283950617284,278.37630962810294,-82.1770044840158
0.07299270072992702,333.1000890280351,-80.78546981161482
0.08928571428571429,409.2738734496824,-78.6755894330839
0.1063830013580854,462.61319350067686,-77.3797582922952
0.1234568053650377,517.7758444294967,-76.24583174459006
0.1449274942239147,598.064170902351,-74.85964219619794
0.17857139668367916,685.9403655654985,-72.10722314702065
0.2127660027161708,769.4948490377484,-69.67820599661236
0.243902379536005,826.6106936287574,-67.69356914099124
0.2941175605536587,921.5668975868947,-65.26162806814328
0.35587188612099646,997.201140728131,-62.21440905177965
0.4273504273504274,1067.9537868636344,-59.52609179418083
0.4926108374384237,1111.174896673946,-57.42218674916279
0.5813953488372093,1134.5392238864347,-55.08424926213554
0.7092198581560284,1152.041539324758,-52.4073521216312
0.8547008547008548,1181.9511872439027,-50.351182618448725
0.9803921568627451,1166.0869784342667,-48.455836922915616
1.1627909680909227,1145.6678226432189,-46.4708891934836
1.42857102040828,1138.6499756300677,-44.38796453685273
1.6949149669635648,1092.9555628951337,-42.87090306137656
1.9607839292580533,1064.2522548392978,-41.46605194612562
2.3255808545160805,1000.982006366763,-40.206056017228384
2.857142857142857,974.5342920574603,-37.62356592861708
3.4129692832764507,888.9437432321936,-36.768675081249675
3.937007874015748,863.3038600592658,-35.90660282837417
4.651162790697675,833.835238079647,-36.21335588923467
5.6818181818181825,770.7305433037162,-37.315413157621826
6.849315068493151,736.3281234185529,-37.70139736748259
7.874015748031496,726.081071622751,-38.609730709512014
9.345794392523365,686.7568270194416,-38.57809381982846
11.363640237604628,606.6030446897012,-38.9821256322436
13.698630136986303,545.8957430467466,-36.81208765235429
15.873020912070132,512.31839882486,-36.5904647121908
18.51851851851852,461.9340635918861,-34.152007015577965
22.727267561984647,432.976381177357,-34.85345513267121
27.027027027027028,411.51337829187906,-35.62237904148268
31.25,402.8435237227596,-36.34933055712534
37.174721189591075,398.82250268075063,-37.1610427690047
45.45454545454546,392.58156034504344,-37.790226794600855
54.6448087431694,378.30299849223786,-37.948072919993535
62.893081761006286,384.60531189035214,-38.3264327268878
74.6268656716418,386.08936199049225,-38.821495338105436
90.90909090909092,380.39206641583223,-38.20285325237574
108.69569943291279,365.9713960776089,-37.86357088611262
126.58229450408791,376.36430058073165,-37.924240044867645
149.25370906661058,371.60607055206054,-36.35614934523522
181.81821487603906,352.74809939782597,-37.027988122632195
217.3913043478261,334.90209209714317,-42.66228849856638
250.0,330.5049807303728,-34.870393909499434
294.1175605536586,321.69282183037615,-30.789679838811175
363.6363636363637,306.46424490170796,-30.89060334822941
436.6812227074236,276.9825706972534,-30.40431625588335
505.0505050505051,267.16396880422053,-25.083750868070705
595.2380952380952,309.84552452648967,-31.875705140694194
729.9270072992701,243.9504745084298,-30.48394152461182
877.1929824561404,194.80377728381563,-34.16693514873471
1010.1010101010102,305.7592018455568,-26.75469648660077
1190.4760487528513,163.47624799761357,-32.95662721978244
1449.274942239147,174.85728782396933,-34.60567345931904
1754.3859649122808,248.3245614521235,-29.394991251272394
2000.0,87.25981374344404,-13.556005249570285
2380.9518140590917,258.8138205614462,-20.94190084950001
2941.1756055365868,132.33246396586216,-14.058784260195035
