     0.00313 +1.3847E-01 +1.6341E-01 +6.4257E-03
     0.00629 +8.7360E-02 +1.2175E-01 +4.4955E-03
     0.01515 +4.4137E-02 +7.1850E-02 +2.5297E-03
     0.03030 +2.5376E-02 +4.4181E-02 +1.5285E-03
     0.06173 +1.5517E-02 +2.8054E-02 +9.6177E-04
     0.14493 +8.7254E-03 +1.4432E-02 +5.0594E-04
     0.29412 +6.4154E-03 +8.1563E-03 +3.1131E-04
     0.58140 +5.3359E-03 +4.3934E-03 +2.0736E-04
     1.42857 +4.8799E-03 +2.0360E-03 +1.5863E-04
     2.85714 +4.6835E-03 +1.3144E-03 +1.4593E-04
     5.68182 +4.4288E-03 +1.0077E-03 +1.3626E-04
    13.69863 +4.1719E-03 +9.1065E-04 +1.2810E-04
    27.02703 +3.8178E-03 +1.0892E-03 +1.1910E-04
    62.89308 +3.1501E-03 +1.2596E-03 +1.0178E-04
   126.58229 +2.4976E-03 +1.2631E-03 +8.3964E-05
   294.11756 +1.7417E-03 +1.2433E-03 +6.4197E-05
   595.23810 +1.1793E-03 +1.0605E-03 +4.7579E-05
  1190.47605 +7.2767E-04 +7.8632E-04 +3.2141E-05
  2941.17561 +3.6229E-04 +5.7667E-04 +2.0431E-05
  5813.95349 +2.1346E-04 +3.4536E-04 +1.2180E-05
