     1.00000 +2.0794E-02 +2.0202E-02 +2.8992E-04
      2.15443 +1.3530E-02 +1.4344E-02 +1.9718E-04
      4.64159 +7.9247E-03 +1.0926E-02 +1.3498E-04
     10.00000 +4.0143E-03 +7.2541E-03 +8.2908E-05
     21.54435 +1.8811E-03 +3.9108E-03 +4.3397E-05
     46.41589 +1.1562E-03 +2.3915E-03 +2.6563E-05
    100.00000 +6.9499E-04 +1.3257E-03 +1.4968E-05
    215.44347 +4.2291E-04 +7.4099E-04 +8.5318E-06
    464.15888 +2.9554E-04 +3.8813E-04 +4.8784E-06
   1000.00000 +2.5282E-04 +1.9807E-04 +3.2117E-06
   2154.43469 +2.3160E-04 +1.0540E-04 +2.5446E-06
   4641.58883 +2.2820E-04 +6.9615E-05 +2.3858E-06
  10000.00000 +2.0102E-04 +5.2158E-05 +2.0768E-06
 
